paralog_gene,mean_dz,max_dz,n_pairs
METTL2B,-0.027824898013085065,0.0100227829579413,3
FCHSD1,-0.0280343462945893,0.0032791886478662,3
WNT2,-0.028083040378987737,0.0,21
ANGPTL3,-0.028167108694712298,-0.0174795016646385,15
PRSS37,-0.028209784999489767,0.0,3
RPP25L,-0.028236737791116767,0.886158362030983,4
GALNTL5,-0.028322738575904265,0.0,27
PLIN2,-0.02832999405970757,0.5175547748804092,4
SLC27A4,-0.02833892091030146,0.9544430077075958,14
KLHDC8B,-0.028412690124039082,0.8274646401405334,7
AQP7B,-0.02845020964741703,0.0,9
SNAI3,-0.02848111682881913,1.0728151090443134,12
DDX10,-0.028597450178825014,1.079501025378704,16
SOX12,-0.02872751949149288,1.7383224572986364,36
ZNF442,-0.02872987235896285,3.2087807562202215,40
ACOT1,-0.028766055280963532,0.0,6
SDCBP2,-0.028865769505500793,0.4570222795009613,3
MRGPRX4,-0.0289052796239654,0.0,3
GPSM1,-0.028932232823636796,0.9268481656908988,9
ERBIN,-0.029081659105001413,0.9823606424033642,10
CABP2,-0.029137740842997997,0.0,30
DMPK,-0.029248179549253288,1.2177357077598572,19
AGBL1,-0.029440510086715197,0.0,6
CPB1,-0.029480823626120867,0.0,3
S100A7A,-0.0294964468727509,0.0,15
ELAVL2,-0.02953275205800306,2.2958908677101135,16
PMM2,-0.029552476644679193,0.4318168517202139,4
LYZL2,-0.029569398611783964,0.0,3
CYP2F1,-0.029628478850309597,0.7647432684898376,13
ZNF253,-0.029629127654646134,1.6606502598151565,42
ECHDC1,-0.029730242755510245,0.6363099440932274,7
PLD1,-0.0297847365339597,0.0473530441522598,3
SMURF1,-0.029788032948274125,1.671625778079033,46
DSG3,-0.029802340703705934,0.0,6
NDST3,-0.030127210542559568,0.0,12
PLXNB1,-0.030163363786414266,2.6375734619796276,16
TRAPPC2,-0.030169334054915,-0.030169334054915,1
NFE2L2,-0.030189367011382234,2.9324617870151997,12
SELENOI,-0.030220777541498503,0.9024571627378464,8
IPO5,-0.030304856403379998,0.255963496863842,8
FABP6,-0.03033021806428826,0.7243149951100349,24
TMEM132C,-0.0304213166236877,-0.0304213166236877,1
FGFR4,-0.03049413450450326,2.011225387454033,24
PRB3,-0.03053671437212159,1.3584148664958775,18
LDB3,-0.03053991061945753,0.0,9
DCLK2,-0.030716887009995336,1.7471240907907486,21
TCP11X1,-0.030742208473384366,0.0,6
SLC22A25,-0.030763957649469334,-0.0206633266061544,3
ARHGAP4,-0.030764434114098554,1.7324435915797949,15
ARSI,-0.03078628890216348,2.537240758538246,16
ARL4A,-0.030808625742793083,0.4423414617776871,3
POLR3A,-0.030837665521695253,0.1141840059634879,6
KCNK16,-0.03091534848014513,0.0,12
YWHAH,-0.030928620081381072,1.7788507156074047,23
NR1D2,-0.030991749417900085,1.986996807157993,69
PPID,-0.031121980873462376,2.1873148587984117,35
ZIC3,-0.031149211029211667,0.0,18
SYPL2,-0.031243688388106705,0.8023555651307106,6
CHRNG,-0.031358751778801236,-0.0277862679213285,18
CA11,-0.03136266867447364,0.8227254673838615,23
CWC27,-0.03137282382888065,1.7556449472904203,24
CAPN13,-0.03143356492122014,0.0,18
THRB,-0.03145015864226996,0.0990627618997211,69
PDLIM3,-0.0314512640519145,0.9855339601635932,12
CRISPLD2,-0.03170877446730939,1.0770662799477575,3
PDHX,-0.031712380321441004,0.8480668440461159,9
SULT1C2,-0.03172765414152914,0.0,12
DCAF4L2,-0.03177837034066517,0.0,3
RNASE12,-0.03178624156862493,-0.0140629410743713,6
GABARAPL1,-0.03179023797760461,1.8157846331596377,18
AKR1B15,-0.03186729488273456,0.0,15
UHRF1,-0.03187083987154907,0.6571934223175049,4
PLPPR4,-0.031872251847137996,0.0,3
PABPC1L2A,-0.03191769655261717,0.0,7
DGKA,-0.031971258552450886,1.1198610588908195,19
ANKRD33,-0.03205576507995523,0.0,3
TBK1,-0.03208484377886572,0.4887797832489013,8
MAGEB1,-0.03230905396837133,-0.0213011177256703,3
PPP1R12B,-0.03232177468213244,1.095768220722675,9
POU3F1,-0.032323930807144616,2.7432784736156464,34
MT4,-0.03236038377508516,0.0,24
CAPN3,-0.03236252954229712,1.6079757995903492,24
NRL,-0.03246694655778507,0.9364418685436248,18
VANGL2,-0.032479924091603586,0.8165688050794415,3
ALDOA,-0.0324816174630867,-0.0324816174630867,1
SLC22A16,-0.03252371038413704,1.6811746223829689,9
HBA1,-0.032526795417009285,0.0839841492900437,7
MMEL1,-0.03292432179053625,3.0768591165542603,12
WNT9A,-0.032934110404716596,1.5008783042430878,18
AMPD1,-0.032951290408770206,0.3701526671648025,6
LRRC38,-0.033122481157382304,0.0,3
TEKT2,-0.0331437111702104,-0.0331437111702104,1
PHACTR3,-0.03319718005756536,0.0,9
HACD2,-0.03324041929509905,1.270887702703476,9
EPB41L5,-0.03324431611908503,0.6807235851883888,14
IL36G,-0.033336218446493135,0.5606895685195923,9
RHOBTB2,-0.033383820895795474,1.2187224924564362,27
ASB1,-0.03353002241175504,0.7163089737296104,4
GIPC3,-0.03353109517105058,0.3010868430137634,4
CIB4,-0.03354268831234154,0.0,14
UBE2T,-0.03373599484521329,1.728051856160164,47
RBM4,-0.03377753390348502,0.1818876904854556,4
PCDH11Y,-0.0338507890701293,-0.0338507890701293,1
HSPH1,-0.033861952748154844,7.949548199772835,43
SSTR4,-0.033949275501072365,-0.0201919293031096,21
PITPNA,-0.033974997556109665,1.4777523949742315,15
GDF3,-0.03400488135715323,0.0,9
CALCRL,-0.034047141671180725,2.566287100315094,9
KIR3DL3,-0.0340630995730559,0.0,6
MC2R,-0.03408278292044994,0.0,12
CTSO,-0.03409934565597386,1.3995265774428844,27
CARD18,-0.0341270839174588,-0.012605495750904,6
ABCC2,-0.03414489432341523,1.5479407459497452,18
KBTBD13,-0.03415030613541597,-0.0198967568576335,6
DAPK3,-0.034271536823572486,1.489857079461217,7
CEACAM6,-0.034279689813653605,0.0,9
GPR89A,-0.0343989120985684,-0.0343989120985684,1
PIWIL3,-0.03444999922066927,0.0,3
RND3,-0.03451746251048944,0.9724438238097018,29
CPZ,-0.03454579040408134,0.0,12
TFAP2B,-0.03458783149472476,0.1204146313393472,16
GALNT11,-0.03464852706507374,1.2422289249952885,31
CCL8,-0.03465764348705607,0.0,9
LPIN2,-0.03466202902012858,2.5153844580054283,5
PEX1,-0.03469113655742807,0.4802828756387456,11
MAP4K5,-0.03470390995239073,2.0242701582610607,46
TBX1,-0.034804216688178596,0.2865944954411188,57
MIA2,-0.034822781101124425,0.3424492925405502,4
ZNF766,-0.034829642742030764,1.9218709990382197,38
PRB4,-0.034842823942502335,0.0,18
UBXN2B,-0.035024520496017064,0.8662106618285179,8
DDX53,-0.035054397614051866,0.0,3
CST11,-0.03505636432341163,0.0,7
SULT1E1,-0.0350608673567573,-0.0164588838815689,12
SYT8,-0.03508974332362407,-0.0307014789432287,3
COLEC11,-0.03510867742200692,0.7949048429727554,6
PDE6C,-0.035111431723635136,0.0,9
TM4SF18,-0.03521005258274573,0.0,3
ANXA10,-0.035234958243866736,0.0,27
GPR39,-0.03525151188174883,0.0,3
PLCG2,-0.035306434817533164,1.24017171561718,16
HIC2,-0.03535821099288611,0.736012689769268,4
SLC22A24,-0.03540247802933053,0.0,6
LDHAL6A,-0.03541657908095249,2.395311161875725,9
EGR1,-0.03550370805391122,1.737720102071762,17
CEACAM8,-0.0355494158963362,0.0,9
KDELR3,-0.03567327189937201,0.5564706325531006,8
ALDOB,-0.035800475006302165,-0.025940204039216,6
ANKRD16,-0.035825706543783975,0.0663036182522773,4
SLC25A33,-0.03584600855707852,2.2731786891818047,51
PDE12,-0.03591603868099283,0.558749258518219,11
PRICKLE2,-0.0359330105905731,-0.0184451583772897,3
VKORC1L1,-0.03598802710530591,0.8026096299290657,4
USP13,-0.03600182448682553,0.0960570668904196,3
MAP2K3,-0.036058060824871056,2.953981876373291,21
RUNX1T1,-0.0360823315180217,0.0,3
PPFIBP1,-0.03609286621212957,0.9273992776870728,6
ATXN3L,-0.03613663744181394,0.0,3
TMPRSS11D,-0.03624552705635623,0.0,18
MYL1,-0.036254288939138235,0.0,6
SLCO1B3,-0.036289893789216834,-0.0322925131767988,8
CA4,-0.03630237933248281,2.8630298087373376,24
CNR2,-0.036324461212470405,2.177311349660158,21
FOXN3,-0.03633956485941588,0.6131120473146439,8
MAPK8IP3,-0.03635416552424431,0.2173700407147407,3
DUSP4,-0.03647272690231431,1.1291239261627195,29
MX1,-0.03662200178951023,1.970026645809412,10
C4BPA,-0.036703937686979764,0.0,6
SLC17A6,-0.03671096886197723,0.0,12
CDC42BPG,-0.03679778687655925,2.4854636639356613,15
HS3ST1,-0.037022178992629065,0.4980467092245817,6
LTB4R2,-0.037114122183993466,1.4236619540024549,9
ZC3H7B,-0.0371314087181161,0.6131773665547371,4
ZCCHC2,-0.037131794417897865,0.1906922329217195,3
HOOK1,-0.037222856643039946,0.9066341686993836,12
ADAMDEC1,-0.03729502360026034,-0.0185934454202651,15
PSAPL1,-0.03733164747245608,0.0,4
SRY,-0.0373735946292678,0.0,27
SLC35B1,-0.03739477143790166,0.1466791853308677,8
KCNMB2,-0.037442285567522,-0.0259464941918849,6
NOL4,-0.037580399463574034,0.0,3
HSPA14,-0.037640024748853404,1.743839554488659,46
DACH2,-0.03766153411318853,-0.0304168332368135,3
C1QTNF7,-0.03772865018496906,0.0,3
MICB,-0.037754380060796275,1.2370795011520386,36
MS4A12,-0.03778154358345393,0.0,3
DEFA5,-0.037803133018314804,-0.0236098729074001,6
RXFP3,-0.03780899119252957,-0.0343590434640646,3
CCL21,-0.0378219022726019,0.0,3
SLC35A3,-0.03784212803496071,1.4867457994259894,17
REG3A,-0.03785103482853927,0.0,3
MBTD1,-0.037854064350845006,0.5871868133544922,12
GCNT7,-0.03786564400676674,-0.025924913585186,6
MARK2,-0.03786983459811301,0.4584138579666614,5
LRP2,-0.03787460861106714,0.4792442321777344,6
CELF3,-0.037875055202415964,0.6449865996837616,7
ANXA4,-0.037938727418152206,1.155560202896595,31
MAGT1,-0.0379530922999434,-0.0379530922999434,1
NKX2-3,-0.038164199950794335,-0.0188826918601989,24
GRM3,-0.03820027601129063,0.0,3
PREX2,-0.0382233395551641,-0.0271563278511166,6
EDEM2,-0.03827192055177875,2.1061659809201956,18
SERPINA6,-0.038275384382965634,0.0,3
CEP85,-0.038287081692659625,0.2301697209477424,4
PAK5,-0.038327784587939534,0.0,15
BCR,-0.0383398007244791,-0.0383398007244791,1
PLCD3,-0.0383775220769975,1.80945847928524,27
MUSK,-0.038401053473353354,0.0,10
SLC6A14,-0.03843222744762897,0.0,12
EEF1G,-0.03844227358127713,2.3129740613512695,15
IMPG1,-0.03845539689064023,0.0,3
CEACAM1,-0.038601286709308624,0.5778598040342331,6
C8A,-0.038603580091148566,-0.0247730482369661,3
CMTM4,-0.038618720089575204,1.264929175376892,8
TRPC5,-0.03865971711153784,0.0,3
RDH8,-0.03872593973452843,0.0,18
VRK2,-0.03874115880899142,1.526440128684044,23
BATF2,-0.038786587305367,0.7503032954409719,6
MAPK1,-0.038816849355397635,2.382118694484234,50
MS4A6E,-0.03898714583677546,0.0,6
PNLIP,-0.0390058203289906,0.0,3
TGFB3,-0.03908183453604579,2.8093916475772858,10
LTA4H,-0.03913106348888895,0.5650237249210477,9
ZIC1,-0.0391360633075237,-0.0199172645807266,24
CISH,-0.03914902959443437,1.4181029854808005,12
CLEC4A,-0.03917645166317624,0.119436964392662,3
CST4,-0.03925693520743929,0.0,7
ACVRL1,-0.03927787239460838,0.0,23
WDFY1,-0.03931871398086417,0.9312718063592912,4
GNAI2,-0.039321829680762345,1.8389554172754288,35
C4B,-0.03941996768116947,0.0,12
EMX2,-0.03943125717341897,0.0,9
ZNF485,-0.0394822141776483,2.0437039881944656,12
DCLK1,-0.03951653713981306,-0.0201473273336887,24
MAGEB16,-0.0398006662726402,0.0,3
ATF5,-0.03982179931783351,2.443561479449272,6
DHX29,-0.03986048164030842,3.151892814785242,43
SULT1C3,-0.03986930505683023,0.0,12
NDST4,-0.04000718457003433,0.0,12
CDH6,-0.04001032064358393,0.0,3
ST8SIA4,-0.040063418758412205,0.7109526917338371,3
GUCY2F,-0.040092423558235134,1.2344275638461113,6
CRISP1,-0.040140201648076364,0.0,6
ACVR1C,-0.04017796535044911,3.52275400608778,20
MYOD1,-0.040237789352734865,-0.0268966797739267,9
ELAVL4,-0.040388753327230596,0.0,12
UBE2D1,-0.040399463252482413,0.9896708950400352,39
SAMD8,-0.040430120018234414,0.7728777509182692,4
TBC1D10C,-0.04043267913705978,0.926662189885974,6
MSI1,-0.04058991790178318,2.3703353367745876,31
PKIB,-0.040599716521750664,0.8055807650089264,7
MKRN3,-0.040660592416922214,0.954523339867592,6
MYADML2,-0.04081507384156183,-0.0159371867775917,3
KLHL12,-0.04082616909111563,0.4051055703312158,8
FSHR,-0.04086257765690483,0.0,3
CRHR1,-0.040873415069048215,0.901551589369774,9
CSMD3,-0.0409685121849179,0.0,6
KLF8,-0.04112328274964563,2.659897744655609,36
ZNRF4,-0.041131677726904535,0.0,6
CYP3A7,-0.04135008870313563,-0.0215979255735874,3
ATP2B1,-0.0413673372146317,4.748750820755959,25
SRGAP2,-0.0413868874189061,-0.0413868874189061,1
CDC14A,-0.04146708977487694,1.920614153146744,13
MBNL3,-0.041573991378148385,1.5224008671939373,6
CNTN5,-0.0416199322789907,-0.0274309320375323,6
CD99,-0.04166648189165419,1.6289634332060814,3
CSNK1G3,-0.04167881297583012,1.4061725209467113,23
CNGA3,-0.04178407140231377,-0.0239940583705902,3
HS6ST3,-0.041795972734689706,0.0,3
PDZK1IP1,-0.04191789884741103,0.0,3
TRHR,-0.04192976079260304,-0.0271353065036237,3
TAAR2,-0.04206044372646523,0.0,3
SEPTIN5,-0.042089651311386374,0.2003215965423355,7
ACSM4,-0.042092237155884435,-0.0274074971675872,18
POSTN,-0.04211545363068577,0.0,3
DIAPH2,-0.04223720935018113,1.298146940767765,18
CASS4,-0.042240573438268925,0.5711311846971512,4
LIPK,-0.04224998628099757,0.0,3
SBNO2,-0.04228348313935515,0.4926798578496988,5
HOXC12,-0.0423778602853417,-0.0175300799310207,21
PSTPIP2,-0.04240946688999736,0.9279671236872672,3
UBE2I,-0.04240999807244047,2.135802924633026,42
CLEC1B,-0.0425058789551258,0.0,15
LRP1B,-0.042549711186438764,-0.0210473034530878,12
TM4SF5,-0.04259034572169184,0.2311422154307365,3
DEFA6,-0.042669919319450834,0.0,6
RFPL4B,-0.042677686704943534,0.0,3
LMX1A,-0.04267857503145932,0.0,28
FKBP4,-0.04268328836188616,3.8604324758052826,20
PAK6,-0.042711492006977415,1.6656535398215055,12
INSL6,-0.0427126251161098,-0.0339407324790954,3
STXBP5,-0.04272425140141017,0.2568720430135727,5
KCTD11,-0.042767284644974625,1.2797028347849846,9
MTMR1,-0.04282288079059894,1.5890224315226078,31
OLFM3,-0.04283844772726294,-0.0224686954170465,3
FEV,-0.04287981030455343,0.2624339565487467,61
DEFA4,-0.0428952227036158,-0.0224318541586399,9
GTPBP10,-0.04290724085710293,0.4749388396739959,6
CDX4,-0.042950974001238706,-0.0413909405469894,6
HOXD9,-0.04311751902458209,2.9205055460333824,42
SLC45A1,-0.043122562269369745,0.5019732229411602,3
AQP2,-0.0431262174000342,-0.0108922459185123,12
ASL,-0.04319244653440057,0.0874906633458195,3
RRP1B,-0.04325329154242194,0.1248114600824619,3
CUL2,-0.04329012925536087,1.7264911010861397,23
TSSK6,-0.04329943930109345,1.542368121445179,30
DRP2,-0.04334488511085511,0.7639991790056229,3
SCARB2,-0.04338609572776174,0.5386895146220922,7
CLEC3A,-0.04340505879372353,-0.0209856517612934,3
LHX8,-0.04347064178104376,0.0,28
MAGEA6,-0.04350329015869644,-0.0237148348242044,3
SLC52A3,-0.043526396465798166,-0.0305803567171096,3
PLS1,-0.04353741952419608,0.1759772216820588,4
TH,-0.043555362150072996,-0.0400525778532028,2
PPFIA2,-0.04356197019418077,-0.0228268671780824,6
RTN4,-0.0436222589123769,-0.0436222589123769,1
PANX2,-0.0436748539408048,1.7314840629696846,3
POM121,-0.043797330476131435,0.8817050084471703,4
FOXI2,-0.0439076103890935,-0.0235596261918544,3
SPIB,-0.04396295050779977,1.271013081073761,6
NFXL1,-0.043966281975679936,0.1473570615053177,4
ATG4A,-0.0440162123544724,0.462036594748497,12
GRHL2,-0.044316250210007,0.0,15
BCAT2,-0.04431686326597084,1.0343540608882904,4
BDKRB1,-0.0443425107126434,-0.0297451000660657,6
PLSCR1,-0.0443524112736877,-0.0443524112736877,1
FAM193A,-0.04446592881396741,0.5928437188267708,4
PDHA2,-0.0445521898567676,0.0,5
GP9,-0.044604285309712034,-0.0273052360862493,3
ELOVL2,-0.04460814786933037,1.42513944581151,20
TBKBP1,-0.044644138465325056,0.3794436231255531,3
FAM162B,-0.044706869870424236,0.0,3
ADGRL4,-0.04482115836193157,-0.0194644071161746,9
TCF23,-0.044824489858001436,0.0,12
GLOD5,-0.045010107569396454,-0.0279864408075809,2
SLC27A1,-0.045051598300536476,0.9337118659168482,12
TSPAN14,-0.04507757000131558,0.9596715345978736,11
PLCB1,-0.04508994397026702,1.5533588621765375,20
HMGB1,-0.045120982106048375,0.8408816967484191,7
CPA3,-0.0452101472765207,0.0,3
NIPAL2,-0.04522129644950232,1.0375312715768814,12
TECRL,-0.045255621895194,0.0,3
AQP5,-0.04528566325704254,-0.015375267714262,9
TMPRSS6,-0.04528816603124142,1.6122482009232044,15
SNRPG,-0.04540788312096603,0.3097241550188409,3
ZNF614,-0.04542575341959793,0.1346288844943046,3
CORO1A,-0.04549276843913477,1.8457450419664383,19
APBB1IP,-0.045514928797880806,0.7410475201904774,6
ANXA3,-0.04571090257491788,1.2106781601905825,31
GBP3,-0.0457340628889013,2.2100897133350372,25
LNX1,-0.0457583383346597,-0.0145230963826179,3
KDM4F,-0.04576677580674487,0.0,9
METTL21A,-0.04580501157457145,1.0701580122113228,12
SLC22A2,-0.04585156776010987,0.0,6
CDC34,-0.0459685801954222,2.2903369071427733,68
MT1M,-0.045989898148390045,2.566060835495591,22
EPB41L4B,-0.04599613944689434,2.4213526844978333,15
PKP2,-0.04605890032447254,0.6511695738881826,6
ADAMTS18,-0.046066172731419365,0.0,3
RBP2,-0.046146796395381266,0.0,24
CEMIP2,-0.04616999129454291,1.011559247970581,3
A2ML1,-0.0461831577122211,0.0,12
LMO2,-0.046213370057315246,0.0710471346815514,2
CETN1,-0.0462435185909271,0.0,30
CHL1,-0.04631614436705903,0.0,6
MPDU1,-0.0463220099959339,-0.0463220099959339,1
SOD3,-0.046323782764375224,0.0240570902824401,4
EZR,-0.04637074909712971,1.5011390268336982,16
SCN10A,-0.046420915362735536,-0.0296630393713712,18
SLC25A21,-0.04649307466849375,0.0451634021553521,4
CLCA4,-0.0465306590000788,0.0,3
BOK,-0.04658476011952954,1.5402392521500587,10
ICA1L,-0.04662024478117623,0.146468386054039,3
MOG,-0.04674572994311647,0.0,21
DENND1C,-0.04675204182664552,0.6207203399389982,6
PKNOX2,-0.046756066071490375,-0.0294491369277238,12
ASB15,-0.046785662105927835,-0.0122731914743781,3
GNL2,-0.04682804966899934,1.273109892041448,6
GSTA2,-0.04683097395236076,0.0,23
TOX3,-0.04683406945938864,0.0,6
RPP25,-0.04686227599537174,0.6622163206338882,4
CREB3L1,-0.04690603688359257,-0.0271312519907951,10
CHKA,-0.04694744731331546,1.25849599391222,12
ISX,-0.0469498769380152,0.0,39
RNASE3,-0.0469536986202001,-0.0218020193278789,6
HIF1AN,-0.0469923943761676,1.4814667962491512,9
RGPD3,-0.04699585276345407,-0.0319777373224496,15
SGK3,-0.047022242161010475,1.2152957804501057,20
MALL,-0.04706848945675622,1.265088489279151,9
CYP39A1,-0.04709532360235846,0.0,3
CAPN10,-0.0471574257524947,0.0027051386724894,2
SLC6A16,-0.04727162001654503,0.9315896332263948,12
ADCY8,-0.047310788805286066,0.0,15
RNF7,-0.0474581596975235,1.0588977616280315,10
CHST9,-0.047460679896175834,0.0,12
CDK15,-0.04771642309303079,-0.0438545788638293,3
PPIG,-0.04780866648919822,1.61255596943174,28
CYP2A7,-0.047868486063984673,0.0,13
CD300LB,-0.04787468072026966,1.7273459322750568,12
GH2,-0.047890301172931936,-0.0264736711978912,3
LAMA4,-0.047893172285209035,-0.019750814884901,6
SLC10A1,-0.04797205328941343,-0.0351569689810276,3
ATP6V1B1,-0.047989272822936364,0.0,6
DECR1,-0.04805169041919265,0.341932088136673,4
BUB3,-0.04809039252548967,0.5061368200449495,3
PTF1A,-0.04821799198786413,-0.0350967552512884,15
ARL14EPL,-0.04827045152584703,-0.0369865931570529,3
NPAP1,-0.0483199370404084,0.0,6
DUSP18,-0.04833513148128987,1.5951191782951355,25
SLC15A5,-0.04848589111740387,-0.0332527495920658,3
LBX1,-0.04853354365938376,-0.0264123380184173,3
NXPE1,-0.0486552895357211,0.0,3
RS1,-0.0487630564554516,-0.0400166790932416,3
FYB1,-0.04878171191861234,0.3236259818077087,3
NPAS3,-0.048814221595724364,-0.0233948994427919,15
TRABD2B,-0.04890241380780933,-0.0326329944655299,3
HBG2,-0.04892373969778416,0.1567855791654437,6
CHST4,-0.049058155428307736,0.0,6
F9,-0.04907890424753227,-0.0372411776334047,12
HSPB8,-0.04913148470222944,-0.0182864945381879,6
MS4A5,-0.0491443402909984,-0.0406929301097989,3
PRKCZ,-0.0492264184479912,1.1596239358186722,24
LRRC10,-0.049284072592854465,-0.0183699298650026,6
FUCA1,-0.0494278329417875,0.4437730442732572,4
TMPRSS11A,-0.04944895564888913,0.0,18
NPY1R,-0.049499722973753935,-0.0171637348830699,3
GRB14,-0.0495398038377364,-0.0191612429916858,6
NAP1L1,-0.049601823745187804,0.0862442391156666,4
DYRK1B,-0.04968235550706204,2.607194259762764,25
CASP14,-0.0497578205540776,0.0,24
BCAN,-0.04977644110719361,0.9495733957737684,6
NPBWR2,-0.049801007844507666,-0.0224629314616322,15
GDF2,-0.04982226031521953,0.0,12
LAMA2,-0.049840853446059756,0.6828555874526501,9
CAPN2,-0.0498890297347207,1.3428266197443008,24
SCN1A,-0.0499247014522552,-0.0237652547657489,15
CFHR5,-0.04995420109480617,0.0,3
RDH11,-0.05002244600513776,1.0355662256479263,21
CHUK,-0.050152248315408404,0.7043367177248001,8
NPY2R,-0.0502713541257738,0.0,3
ARX,-0.05034659088899689,2.586699888110161,42
LHX9,-0.050382670680327035,3.402589827775955,28
SCTR,-0.05041635727199413,0.0,9
KLK5,-0.0504346154630184,0.0,6
SEPTIN7,-0.05050951771209842,0.1046174302972797,7
LAGE3,-0.0505157046462309,-0.0505157046462309,1
SULF1,-0.05062021967023606,0.0,6
AP3M2,-0.05064708424629956,2.315764509141445,15
MICU3,-0.05077293461986949,1.1756033711135387,7
GRM5,-0.05077833278725543,0.0,3
DDX19B,-0.05078812700350518,2.8560692014871165,61
HCRTR2,-0.05083770987888173,-0.0367253795266151,3
SPHK1,-0.05089099522978294,0.4059005305171013,8
SLC6A2,-0.05095303275932863,0.0,12
SERTAD1,-0.051056980720084855,0.7963465321809053,4
ST18,-0.051069082381824595,-0.0212909281253814,6
PPIAL4A,-0.051103499318872196,1.7460953295230863,14
CRTC1,-0.05112905396769446,0.5178393498063087,6
CRISP2,-0.051216689481710334,-0.0396498774643987,9
PLA2G7,-0.05126272638638813,0.0,3
DSG4,-0.05129074926177657,0.0,6
NCF1,-0.051305100321769714,0.6180512309074402,3
ADAM33,-0.05135014320590665,0.0,28
KHDRBS1,-0.05135411474410731,0.2401178628206253,4
EFCAB2,-0.051375352142898324,1.3283470273017883,29
CRNN,-0.051383348957945864,-0.0235893782228231,3
LAMB4,-0.05143724882509553,-0.0256983935832977,9
LIPH,-0.05148467545708019,0.856564924120903,3
ITIH6,-0.05153111337373653,-0.0253527322784066,3
MYBPC1,-0.05161753483116623,-0.0256445631384849,3
ZNF273,-0.051620692652841166,1.796459160745144,58
NEUROD6,-0.05162130311752353,-0.0364243048243224,15
STK11,-0.05162698626803068,0.5567998215556145,8
ACAT2,-0.051642918886982365,0.7315100245177746,16
KHDRBS2,-0.051644321797149485,-0.0248755738139152,7
FCER1A,-0.051693668433775465,-0.0203704535961151,12
SUN5,-0.05173671307663119,0.0,6
CLCNKB,-0.051899672909216404,0.0,11
SSTR5,-0.05194161506369704,-0.0198147408664226,21
LHCGR,-0.052095481194555704,-0.0164876449853181,3
POLR2C,-0.05215076170350167,0.0443008409553102,3
NPIPB2,-0.05226987538238367,1.99008609354496,21
PPFIA1,-0.0523866525242372,-0.0523866525242372,1
ZSCAN5A,-0.052613029954954975,1.3435977101325989,32
ZNF324B,-0.05267284562190374,2.2793978340923786,12
DHX15,-0.05270461073322822,2.4434357583522797,60
SLC5A11,-0.052753856405615786,1.2275335472077131,12
CUL4B,-0.05278943183934106,1.433241285383701,22
SAT2,-0.05281745021541915,0.3551384471356869,6
ATL1,-0.05290668975147936,0.9810317065566778,18
ARR3,-0.05292449891567228,0.0,5
FEZF1,-0.05292483170827227,-0.0168778821825981,6
MXD1,-0.052955514348212065,0.5371799245476723,16
RBMXL3,-0.05296441105504823,-0.0277537163347005,6
SSTR1,-0.053128870747362535,-0.0300178378820419,15
PHF6,-0.053226176338891186,0.9408394619822502,3
LILRA1,-0.0532525057593981,-0.0144649408757686,9
KIRREL3,-0.05326156442364053,-0.0276786722242832,3
HTN1,-0.0532644465565681,0.0,3
SLC10A2,-0.0533206108957529,0.0,3
LDHD,-0.053322150061527886,0.7978285998106003,6
ALPI,-0.0533852037042379,-0.0213941968977451,3
KDM4A,-0.05338536091891376,0.4045132964383811,8
KLHDC8A,-0.05342473462224003,-0.028495967388153,3
UNC93A,-0.05343652671823897,0.0,3
UBQLN2,-0.05345227480991405,0.8387424796819687,17
ZNF366,-0.053486743553852,-0.025190157815814,3
GPM6A,-0.053510220876584406,-0.0161563083529472,3
CHMP2A,-0.053677226839913876,1.3694852439242355,17
ARPP19,-0.053738759919497614,0.8977378346025944,4
GLP2R,-0.0537565530588229,-0.0352258123457431,9
GOLGA8H,-0.053873021776477466,-0.0340279079973697,12
PRKACA,-0.05392712634341003,1.166335144545883,10
ZNRF3,-0.053987552179023644,0.4608059674501419,3
PNLIPRP3,-0.0540109767268101,0.0,3
PTPRS,-0.05403326006813182,2.2563356468454003,18
ARPP21,-0.054041237880786235,-0.0184113048017025,6
SIN3A,-0.054050113438521896,0.1360446959733963,4
CYB561D1,-0.05408578055600327,0.482377428561449,3
MEOX2,-0.0541635978346069,-0.0134201683104038,3
TSPAN19,-0.05416486859321592,0.0,5
GCAT,-0.05420467446364525,2.168643958866596,18
TRHDE,-0.05421017416114265,-0.0038094963229153,16
ZFP36L2,-0.054227666691288444,1.5601650774478912,7
NALCN,-0.0542292234798272,-0.0273314528167247,6
DCC,-0.05429902145018178,-0.0425317538902163,3
NOX4,-0.054451824786762366,0.0,3
HABP2,-0.05447339390714959,-0.0285759307444095,9
CTNND2,-0.05461133007581034,0.0,9
HIF3A,-0.054632394885023396,0.0,18
ZNF575,-0.054697285095850624,0.5714502856135368,6
VAPA,-0.054939529494065,0.418946772813797,5
ADGRE1,-0.054981827735900914,0.285692811012268,6
OTUD6A,-0.05498386484881237,0.0,3
NEK11,-0.055016849935054776,1.3855848088860512,15
PDZRN4,-0.05514916901787117,-0.0335795879364013,3
TM4SF4,-0.055155835890521566,0.0,3
CEACAM4,-0.05516883420447503,-0.0210990905761718,6
STAT5A,-0.055199938802843095,3.224404349923134,24
PANX3,-0.055207588224826964,-0.0414208168513141,6
ACBD3,-0.05521298288431274,0.6059902980923653,4
NSFL1C,-0.055215237457971855,1.2259394228458405,8
