rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
241,Regulation Of Defense Response (GO:0031347),0.20448681724866982,4.496603260869565,7.137241479896378,SELE,0.27830570978242203,0,0,GO_Biological_Process_2023
242,Protein Catabolic Process (GO:0030163),0.21383631734848346,4.27292294446836,6.591173482799382,MDM2,0.28863502917819994,0,0,GO_Biological_Process_2023
243,Regulation Of RNA Splicing (GO:0043484),0.21383631734848346,4.27292294446836,6.591173482799382,PTBP2,0.28863502917819994,0,0,GO_Biological_Process_2023
244,Positive Regulation Of Vasculature Development (GO:1904018),0.21754592915566165,4.189531447868299,6.39048202869543,PIK3R6,0.29243879001252876,0,0,GO_Biological_Process_2023
245,Cellular Response To Organonitrogen Compound (GO:0071417),0.2193943051257534,4.149038461538462,6.293612912482182,SLIT2,0.2937197227806005,0,0,GO_Biological_Process_2023
246,Positive Regulation Of Autophagy (GO:0010508),0.22307824566113962,4.070344544708778,6.106463952295652,RFPL4AL1,0.29743766088151946,0,0,GO_Biological_Process_2023
247,Response To Tumor Necrosis Factor (GO:0034612),0.22491382953968267,4.032100772043885,6.016047289297782,SELE,0.29748966123392484,0,0,GO_Biological_Process_2023
248,Negative Regulation Of Developmental Process (GO:0051093),0.22674516862341831,3.994565217391304,5.927649160318828,BICRAL,0.29748966123392484,0,0,GO_Biological_Process_2023
249,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.22674516862341831,3.994565217391304,5.927649160318828,MDM2,0.29748966123392484,0,0,GO_Biological_Process_2023
250,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),0.22674516862341831,3.994565217391304,5.927649160318828,TBL1X,0.29748966123392484,0,0,GO_Biological_Process_2023
251,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.22857227256715507,3.957718388512166,5.841207759401188,IAPP,0.2975067674683606,0,0,GO_Biological_Process_2023
252,Response To Lipid (GO:0033993),0.22857227256715507,3.957718388512166,5.841207759401188,SELE,0.2975067674683606,0,0,GO_Biological_Process_2023
253,Regulation Of MAP Kinase Activity (GO:0043405),0.23583852811478584,3.816852635629088,5.5138555126792435,PIK3R6,0.3057511352634378,0,0,GO_Biological_Process_2023
