kd_gene,gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
KBTBD11,GO_Biological_Process_2023,prerank,Carboxylic Acid Transmembrane Transport (GO:1905039),0.49141918324801087,1.1959877286965686,0.17582417582417584,1.0,1.0,12/39,15.17%,SLC7A13;SLC7A10;SLC6A13;SLC38A8;SLC27A1;SLC46A1;SLC16A7;SLC6A8;SLC38A10;ABCC1;SLC36A4;SLC5A6
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Reproductive Process (GO:2000242),0.5496836313090339,1.1957082553700253,0.20342612419700215,1.0,1.0,5/20,6.79%,SPINK13;SULF1;SPAM1;DUSP1;NKX3-1
KBTBD11,GO_Biological_Process_2023,prerank,Stress Granule Assembly (GO:0034063),-0.5383132465349327,-1.1956979375795398,0.21292775665399238,1.0,1.0,13/23,23.88%,CIRBP;G3BP1;TIA1;UBAP2L;DDX6;MAPT;YTHDF3;GRB7;EIF2S1;LSM14A;OGFOD1;DDX3X;FMR1
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),-0.4999312513515214,-1.1956765063254,0.181651376146789,1.0,1.0,16/42,22.87%,RAET1E;IL23R;ULBP3;XCL1;HFE;CD1D;HLA-F;HLA-DRB1;HLA-B;HLA-E;ZP3;HLA-C;HLA-G;CD55;FBXO38;HLA-DRA
KBTBD11,GO_Biological_Process_2023,prerank,Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),0.5783531575963109,1.195656003961914,0.21836734693877552,1.0,1.0,10/17,20.00%,GREM1;PIK3R3;ROBO1;EFNB2;VEGFA;MIA3;KDR;FGF2;AKT1;GPLD1
KBTBD11,GO_Biological_Process_2023,prerank,Phosphatidylglycerol Metabolic Process (GO:0046471),0.5635369324735069,1.1955567435188965,0.20273348519362186,1.0,1.0,11/20,22.22%,PLA2G10;PNPLA8;SLC27A1;PLA2G3;CRLS1;PLA2G4D;PLA2G4A;PLA2G15;PLA2G4B;PGS1;LPCAT1
KBTBD11,GO_Biological_Process_2023,prerank,Response To Estradiol (GO:0032355),-0.5177229307802671,-1.1939653269138593,0.1806083650190114,1.0,1.0,12/31,22.07%,SSTR1;POU4F1;GPER1;KAT5;ZNF703;STRN3;RAMP3;STAT3;CCDC62;SSTR2;TGFB1;FAM210B
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of ERBB Signaling Pathway (GO:1901186),-0.5509546030950889,-1.1935133249814551,0.18582375478927204,1.0,1.0,11/24,17.20%,AGT;MMP9;NEU3;GPER1;HIP1R;BCAR3;RALB;NUP62;PDE6G;APEX1;CNOT9
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),-0.535228894994905,-1.1928011777148664,0.18640776699029127,1.0,1.0,12/29,26.22%,S100G;CACNB3;STAC2;GNB5;PPP3CC;AKAP5;STAC;CACNA1A;FMR1;PPP3R1;DMD;CACNB4
KBTBD11,GO_Biological_Process_2023,prerank,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),-0.5754112176290671,-1.191993728902337,0.20801526717557253,1.0,1.0,8/19,16.76%,TBX3;BMP2;FGF8;TGFB2;SNAI2;NOTCH1;ENG;OLFM1
KBTBD11,GO_Biological_Process_2023,prerank,Intracellular Zinc Ion Homeostasis (GO:0006882),-0.5979281190645183,-1.191733406406309,0.23376623376623376,1.0,1.0,7/17,15.72%,SLC30A2;TMC8;SLC30A7;LCK;SLC39A14;SLC39A7;SLC30A10
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Calcium Ion Transport (GO:0051926),-0.5894640157923684,-1.190287212579948,0.2314990512333966,1.0,1.0,4/17,8.90%,CD33;PLN;CAV3;ATP1A2
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Interferon-Beta Production (GO:0032728),0.5031216256174127,1.1889966194784742,0.19247787610619468,1.0,1.0,10/36,15.74%,IRF5;TLR2;TLR7;IRF7;IRF1;POLR3F;RIOK3;PTPN11;TOMM70;TRIM65
KBTBD11,GO_Biological_Process_2023,prerank,Endomembrane System Organization (GO:0010256),-0.39943050522783186,-1.1888572285813606,0.0763765541740675,1.0,1.0,69/193,20.20%,ANXA8;SPTBN5;RNF112;ATP8B4;CSNK1A1;PI4K2A;GOLGA8T;SQSTM1;GOLGA6C;CR1;GOLGA5;RAB2A;GOLGA8H;GOLGA6A;LEMD2;RAB43;BNIP1;GOLGA8N;ATL1;PLEKHF2;JAGN1;DMPK;CAV3;GOLGA6B;PHETA2;ZNF501;HTT;NSFL1C;LRRK2;SYNGR1;TANGO2;SPTBN1;OPTN;SMPD4;USP50;PLEKHJ1;LMNA;RAB1B;VAPA;HOOK1;TMED6;TRAPPC11;SNX33;EXOC8;MAPK15;BAG5;GOLPH3;DNM1;PLEKHF1;TMED4;SYNGR2;TMCC1;RAB30;TRAPPC8;SYP;LAPTM4B;CUL7;HOOK3;GOLPH3L;TMED9;COG2;RAB22A;ATP8B1;VPS18;DYM;TMED1;TBC1D20;FHIP1B;OBSL1
KBTBD11,GO_Biological_Process_2023,prerank,Neural Crest Cell Development (GO:0014032),-0.48461348196735254,-1.1877577692050965,0.1792452830188679,1.0,1.0,18/44,21.46%,SEMA7A;SOX10;SEMA6C;KBTBD8;SNAI2;RADIL;HTR2B;NOLC1;SEMA3G;SEMA3A;PHACTR4;SEMA4F;PEF1;SEMA3D;PDCD6;SEMA6B;KLHL12;SOX8
KBTBD11,GO_Biological_Process_2023,prerank,Monocarboxylic Acid Metabolic Process (GO:0032787),0.42340948080339613,1.1873853387619306,0.13303769401330376,1.0,1.0,28/97,15.61%,CYP4F12;UGT1A8;PER2;DECR2;ACOT2;PNPLA8;LDHC;ACOT1;ACBD4;AASDHPPT;BAAT;ACSM1;ACSF2;HOGA1;FASN;LDHA;SLC27A4;LCP1;SLC6A8;FA2H;NAAA;ACSL4;ACOT11;MSMO1;GNPAT;CROT;HYI;ME2
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Reproductive Process (GO:2000243),0.49725156950984295,1.1861249499094146,0.19230769230769232,1.0,1.0,16/33,23.69%,PGAM4;PLA2G10;SPAM1;TACR1;SYDE1;ASIC2;VEGFA;GLRA1;SMURF2;PLCB1;SIRT2;C1QBP;TAC4;PDE3A;TACR3;AGO2
KBTBD11,GO_Biological_Process_2023,prerank,Protein Exit From Endoplasmic Reticulum (GO:0032527),-0.5393754688110993,-1.1855211667866674,0.20912547528517111,1.0,1.0,13/24,27.03%,ERLEC1;HERPUD1;HSP90B1;SEC13;UFD1;SEC61B;TMED9;OS9;SEC16A;TMEM129;VCP;NPLOC4;SURF4
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-12 Production (GO:0032735),0.508468473671189,1.1849192272317406,0.20168067226890757,1.0,1.0,4/33,2.91%,IRF5;TLR2;ISL1;MAPK11
KBTBD11,GO_Biological_Process_2023,prerank,Glycolipid Metabolic Process (GO:0006664),-0.5109105925236347,-1.1835549358943729,0.20404411764705882,1.0,1.0,15/33,20.04%,FUT2;B4GALNT1;FUCA1;NEU3;SMPD1;UGT8;ST6GALNAC6;ST6GALNAC3;ST3GAL6;GBA2;GALC;ST3GAL4;GM2A;PGAP1;PIGW
KBTBD11,GO_Biological_Process_2023,prerank,DNA-templated Transcription Elongation (GO:0006354),-0.5327976031585573,-1.183018189011918,0.20795660036166366,1.0,1.0,17/26,28.55%,RTF1;SUPT4H1;ERCC3;CTDP1;LEO1;ELP2;GTF2F2;SUPT16H;ELOF1;PCID2;SUPT5H;PEX2;TCEA2;SETD2;SUPT6H;EAF2;CDK9
KBTBD11,GO_Biological_Process_2023,prerank,Fatty Acid Transport (GO:0015908),0.49223334246868083,1.182930548581061,0.19775280898876405,1.0,1.0,15/37,19.62%,FABP1;SLC22A11;FABP12;SLC27A1;SLC27A6;SLCO2A1;SLC27A4;PPARD;ARID4A;FABP6;LYPLA1;SLC22A2;SLC22A1;SLC27A3;SLCO3A1
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Small Molecule Metabolic Process (GO:0062012),-0.4932288164937357,-1.182688255099851,0.18545454545454546,1.0,1.0,22/40,20.99%,NR1H4;PDK2;SIRT1;FOXK2;APOE;EPHX2;ACADL;EIF6;OGT;PDK1;ARL2;PGAM1;ACADVL;ABCG1;EP300;GNB3;PRKN;ARV1;PRKAG1;ZBTB7A;PPARA;DGKQ
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Myoblast Differentiation (GO:0045663),-0.4985511597833976,-1.182238654285797,0.1931166347992352,1.0,1.0,18/38,19.87%,MYF6;IGFBP3;DPF3;KAT5;SMARCD3;RANBP3L;SMARCD2;LRRC8A;RIPOR2;ARID1A;ACTL6B;SMARCA2;SOX4;SMARCE1;AKIRIN1;BTG1;SMARCC1;MEF2C
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),-0.5106989557987431,-1.1821602730498306,0.20458553791887124,1.0,1.0,17/33,24.24%,RAET1E;IL23R;ULBP3;XCL1;HFE;SLC22A13;CD1D;HLA-F;HLA-DRB1;HLA-B;HLA-E;PVR;HLA-C;HLA-G;HLA-DRA;NECTIN2;MICB
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Plasminogen Activation (GO:0010755),0.59021434751433,1.1807151370353737,0.2565217391304348,1.0,1.0,11/16,22.57%,SERPINF2;MELTF;SERPINE2;PLAUR;PLAT;F12;S100A10;THBS1;CTSZ;SERPINE1;RUNX1
KBTBD11,GO_Biological_Process_2023,prerank,Response To Unfolded Protein (GO:0006986),0.4762051227353799,1.18066233651966,0.16818181818181818,1.0,1.0,17/44,15.80%,DDIT3;PACRG;PTPN1;HSPA2;DNAJB2;HSPB2;HSPA1L;HSF1;TMBIM6;DNAJA1;HSPB1;ERP44;RHBDD1;DNAJB4;HSPE1;DAXX;TM7SF3
KBTBD11,GO_Biological_Process_2023,prerank,Amino Acid Transport (GO:0006865),0.46175531919703183,1.1795888683346583,0.1827956989247312,1.0,1.0,13/46,18.25%,SLC7A13;SLC7A10;SLC38A8;SLC3A1;SLC43A2;SLC38A10;SLC25A44;SLC25A29;SLC36A1;SH3BP4;SLC36A4;SLC6A12;SLC36A2
KBTBD11,GO_Biological_Process_2023,prerank,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),0.520610258940379,1.1767721004049143,0.20815450643776823,1.0,1.0,11/26,13.86%,ERBIN;CRB1;DLG4;LLGL1;MTCL1;SCRIB;PATJ;PARD6G;DLG1;PRKCI;OOEP
KBTBD11,GO_Biological_Process_2023,prerank,Integrin-Mediated Signaling Pathway (GO:0007229),-0.43444495754150647,-1.175401973180332,0.17375886524822695,1.0,1.0,27/85,20.46%,PRAM1;SRC;ITGAL;SEMA7A;ITGB2;ITGA8;PTK2;ISG15;FYB2;ITGBL1;ANGPTL3;MADCAM1;ORC3;NME2;ITGAM;DOCK1;ITGA7;ADAM15;PTPRA;PTK2B;ITGA9;DAB2;CD47;PTN;ITGA1;FERMT2;ADAMTS13
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),0.4336878581014795,1.1753705976645854,0.16018306636155608,1.0,1.0,19/77,16.51%,TWIST1;TLR2;IL33;IL6;ISL1;AZU1;PF4;SETD4;RIPK1;SPHK2;LCP1;RASGRP1;IFNGR1;HSPB1;PTPN11;C1QTNF4;WNT5A;TIRAP;IL23A
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Neuron Projection Development (GO:0010977),0.4538747464106175,1.1749876530638195,0.17539863325740318,1.0,1.0,23/54,17.83%,TNR;RTN4RL1;RTN4R;SPOCK1;GAK;STX1B;ADCY6;PTPRS;LPAR1;STMN2;PRAG1;CBFA2T2;PAQR3;TRPV4;EFNB2;DCC;KANK1;MGARP;HDAC2;MINAR1;MCF2;EFNA1;RUFY3
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),0.5301872785321912,1.1746276063614536,0.23828920570264767,1.0,1.0,6/24,8.88%,IL6;NOX1;ISL1;SULF1;CXCL17;CYP1B1
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),0.519563909415909,1.173694275630264,0.23333333333333334,1.0,1.0,6/26,8.88%,IL6;NOX1;ISL1;SULF1;CXCL17;CYP1B1
KBTBD11,GO_Biological_Process_2023,prerank,Cortical Actin Cytoskeleton Organization (GO:0030866),0.559505697899049,1.173632049492509,0.23678646934460887,1.0,1.0,10/19,15.19%,FMNL2;LLGL1;NCKAP1;FHOD1;LCP1;IKBKB;DLG1;ROCK1;FMNL3;STRIP1
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Lymphocyte Migration (GO:2000403),-0.5832508068414882,-1.1736316617158322,0.23963963963963963,1.0,1.0,3/16,6.68%,TMEM102;JAM2;SPN
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),0.5558362213301542,1.1734606324817785,0.26077097505668934,1.0,1.0,10/17,26.94%,MLYCD;ELOVL5;KAT2B;MID1IP1;KLHL25;SIRT2;NR1H3;NR1H2;PPARGC1A;SLC45A3
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Endocytosis (GO:0030100),-0.44643615023392214,-1.1733246357668259,0.16845878136200718,1.0,1.0,32/66,25.44%,SRC;CD177;PACSIN2;SMPD1;MCTP1;APOE;RUFY2;LRP1;HIP1R;TSC2;SNX33;RAB5B;SCAMP5;STON1;RIT2;SNX12;DAB2;PACSIN1;CDH13;ARFGAP3;TFR2;SNCA;SCARB1;RAB17;LRSAM1;SPHK1;PACSIN3;RUBCN;CALY;LGALS3;AP2S1;CBLL1
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Blood Circulation (GO:1903522),-0.5062418703085929,-1.173152100544022,0.2179930795847751,1.0,1.0,8/34,10.86%,AGT;BDKRB2;KCNE5;PLN;DMPK;CAV3;KCNIP2;FXYD1
KBTBD11,GO_Biological_Process_2023,prerank,acyl-CoA Metabolic Process (GO:0006637),0.5012252305445943,1.17302641237304,0.22146118721461186,1.0,1.0,9/30,9.59%,HMGCS2;ACOT12;ACOT2;ACOT1;BAAT;ACSM1;ACSF2;MLYCD;SUCLG2
KBTBD11,GO_Biological_Process_2023,prerank,Endosome Organization (GO:0007032),-0.469684350739529,-1.1726757844560234,0.1841620626151013,1.0,1.0,25/52,21.96%,ANXA8;PI4K2A;SQSTM1;PLEKHF2;ATP6AP1;CLCN3;RAB27A;PHETA2;USP50;PLEKHJ1;HOOK1;SNX33;EXOC8;DNM1;PLEKHF1;TMCC1;LAPTM4B;HOOK3;RAB22A;ATP6V0A1;VPS18;FHIP1B;ATP6V0B;ATP6V1H;DNAJC13
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Phosphorylation (GO:0042326),-0.4427361292633246,-1.1726128282088373,0.18285714285714286,1.0,1.0,38/74,24.10%,INHBA;IGFBP3;CDKN2A;IRS2;SIRT1;CHP1;CRKL;LRRK2;LYN;MYADM;NIBAN1;IMPACT;MAPT;ZC3H12A;LRP6;SH3GL2;IBTK;PRKRIP1;TESK1;SORD;CACTIN;CDKN2D;PRKN;WWTR1;DAB2IP;PTPN13;ATG14;NTRK3;SIRPA;TGFB1;MEN1;OCLN;CIB1;UXT;PTEN;PPP1R15B;TRAF3IP1;INHA
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Lipid Storage (GO:0010883),0.5419829137586932,1.171278813478104,0.24008810572687225,1.0,1.0,6/21,11.55%,IL6;IKBKE;PLA2G10;PLIN5;LCP1;NFKB1
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),-0.5277066319090442,-1.1711101775548154,0.22990654205607478,1.0,1.0,16/27,26.43%,TRIB3;CDC20;UBE2C;PIN1;BMI1;DCUN1D3;SKP1;RPS2;FBXW7;DCUN1D4;DCUN1D2;PTEN;AXIN1;ARRDC4;FZR1;DCUN1D1
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Immune System Process (GO:0002683),0.4738817087858954,1.1706068331971193,0.200836820083682,1.0,1.0,14/44,16.95%,LILRB4;FCRLB;AMBP;TNFAIP3;IL17D;GPS2;CD200;NR1D1;SOX9;OTUD4;PDCD1;RAB7B;SPINK5;TSC22D3
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Endopeptidase Activity (GO:0010950),-0.515669158078112,-1.1704403612151957,0.22759856630824374,1.0,1.0,11/29,20.48%,VSIR;CR1;LYN;APH1B;USP50;STAT3;APH1A;EFNA3;ROCK2;PSME3;GRIN2B
KBTBD11,GO_Biological_Process_2023,prerank,Extracellular Matrix Assembly (GO:0085029),0.5656949473141111,1.1690531920375116,0.24643584521384929,1.0,1.0,12/17,20.01%,EFEMP2;GPM6B;MYH11;RAMP2;PXDN;FBLN5;MLF2;TNXB;HAS2;ELN;HAS1;HAS3
KBTBD11,GO_Biological_Process_2023,prerank,Amyloid-Beta Metabolic Process (GO:0050435),-0.6066231088747872,-1.1683131455261273,0.2765151515151515,1.0,1.0,8/15,19.69%,BACE1;IDE;APH1B;APH1A;PSEN2;BACE2;MGAT3;MME
KBTBD11,GO_Biological_Process_2023,prerank,Digestive Tract Morphogenesis (GO:0048546),-0.5938342480326273,-1.1682995329585675,0.26325757575757575,1.0,1.0,2/15,5.12%,SIX2;GLI1
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Protein Autophosphorylation (GO:0031952),-0.5100496611293588,-1.1681626481108296,0.2189239332096475,1.0,1.0,14/31,20.08%,CALM2;CHP1;NEK10;CALM3;NLRP12;MRE11;IMPACT;RAD50;ENG;GPNMB;TESK1;PDGFD;EPHA7;RAP2A
KBTBD11,GO_Biological_Process_2023,prerank,Activin Receptor Signaling Pathway (GO:0032924),-0.5974734421078582,-1.167982438170058,0.27726432532347506,1.0,1.0,4/16,3.03%,CFC1;GDF7;INHBA;GDF6
KBTBD11,GO_Biological_Process_2023,prerank,Protein Insertion Into ER Membrane (GO:0045048),0.5043584704907552,1.1678438290201876,0.21505376344086022,1.0,1.0,18/29,25.28%,EMC9;RAB5IF;GET4;CCDC47;EMC7;SEC61A1;EMC6;WDR83OS;GET1;EMC3;UBL4A;EMC1;TMCO1;NCLN;TRAM1L1;TRAM2;EMC10;TMEM147
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),-0.5293655694214827,-1.1674116464877664,0.22388059701492538,1.0,1.0,11/24,20.32%,TCAF2;MMP9;PLN;CALM2;CAV3;NEDD4;YWHAE;PRKCE;HECW1;CAB39;PCSK9
KBTBD11,GO_Biological_Process_2023,prerank,Cell-Matrix Adhesion (GO:0007160),-0.4177738991132269,-1.1670955548240352,0.15371024734982333,1.0,1.0,33/109,20.46%,SRC;ITGAL;STRC;ITGB2;ITGA8;CDH11;NPNT;ITGBL1;ANGPTL3;MADCAM1;ITGAM;COL17A1;TIMM10B;PARVG;VWA2;ITGA7;EMILIN1;TESK2;ADAM15;ADAMTS9;THBS3;ITGA9;OTOA;BCR;BCAT2;ADAMTS12;ECM2;PEAK1;ITGA1;TMEM8B;ACTN2;FERMT2;ADAMTS13
KBTBD11,GO_Biological_Process_2023,prerank,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),-0.5591219998640382,-1.1670632083192742,0.25,1.0,1.0,11/19,16.20%,SPEF2;CCDC103;CFAP53;DNAAF1;NEK10;DNAAF11;AQP4;CABYR;SPA17;CCDC40;DNAAF2
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Lipoprotein Lipase Activity (GO:0051004),-0.5960964141115133,-1.1664043216037403,0.25925925925925924,1.0,1.0,6/15,23.13%,PCSK5;APOH;APOC1;SORT1;PCSK6;FURIN
KBTBD11,GO_Biological_Process_2023,prerank,Sensory Perception Of Bitter Taste (GO:0050913),0.47828735222057533,1.1644858820668647,0.208067940552017,1.0,1.0,4/38,2.07%,TAS2R50;TAS2R10;GNAT3;TAS2R4
KBTBD11,GO_Biological_Process_2023,prerank,Vesicle Transport Along Actin Filament (GO:0030050),-0.5736684194176327,-1.163632423600824,0.2616822429906542,1.0,1.0,7/18,12.88%,MYO1B;MYO1A;MYO5A;MYO1F;MYO6;MYO1C;MYO5B
KBTBD11,GO_Biological_Process_2023,prerank,Defense Response To Symbiont (GO:0140546),0.388795356423613,1.1635792361279458,0.12470588235294118,1.0,1.0,32/148,15.72%,OASL;TLR2;IL6;IKBKE;PLA2G10;RNASEL;TLR7;IRF7;NT5C3A;LYST;AZU1;IFNLR1;IRF2;NLRC5;IRF1;IFIT5;SERINC5;PQBP1;CD40;MICA;TTC4;EIF2AK2;NCBP3;MLKL;USP27X;SLFN13;DDX56;DDX60L;MAP3K14;TBKBP1;STAT2;APOBEC3B
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),0.46098087436961854,1.1627354430727104,0.19599109131403117,1.0,1.0,24/45,24.90%,NPR3;DDIT3;NOVA1;ACOT13;ACVR2B;NR1D1;MAP2K6;NRDC;ACOT11;LNPEP;RB1;ZNF423;PLCL2;ADAMTS5;ID1;ACTN3;IL18R1;PLCL1;TLE3;ALDH1A1;NR1H3;NR1H2;IL15;BMAL1
KBTBD11,GO_Biological_Process_2023,prerank,Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580),0.4782879051004507,1.1613804142150137,0.2097457627118644,1.0,1.0,4/37,2.07%,TAS2R50;TAS2R10;GNAT3;TAS2R4
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Phosphatase Activity (GO:0010922),-0.5464029291058328,-1.1611469611229093,0.24489795918367346,1.0,1.0,10/22,19.87%,PTPA;CALM2;BMP2;CALM3;PDGFRB;PPP1R15A;CD300A;ITGA1;MTMR9;MEF2C
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-8 Production (GO:0032757),0.44399549891749923,1.1604667129605721,0.18141592920353983,1.0,1.0,16/61,21.22%,TLR2;IL6;DDIT3;TLR7;PARK7;IL17D;RIPK1;NOD1;CD58;TIRAP;RAB1A;LEP;LAMTOR5;CNTN1;AFAP1L2;SERPINE1
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Neuron Differentiation (GO:0045666),0.4698993637427864,1.1590934493675527,0.20798319327731093,1.0,1.0,22/42,24.24%,ASCL1;GDPD5;KCTD11;CPNE1;TRIM32;RHOA;HEYL;REST;ATOH1;MMD;NBL1;NGF;ADRA2C;PCP4;PROX1;TCF4;BRINP3;GPRC5B;ZEB1;ARHGEF2;SIN3A;TCF3
KBTBD11,GO_Biological_Process_2023,prerank,Embryonic Axis Specification (GO:0000578),-0.5822471957160654,-1.1580647473075092,0.27307692307692305,1.0,1.0,5/16,15.67%,TBX3;STIL;SMAD6;CXXC4;TDGF1
KBTBD11,GO_Biological_Process_2023,prerank,Meiosis I (GO:0007127),0.5150265688751552,1.1569349837705236,0.24468085106382978,1.0,1.0,5/25,9.44%,DDX4;MEI1;CCNA1;MEIOB;SYCP3
KBTBD11,GO_Biological_Process_2023,prerank,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),-0.560720830911454,-1.1557131728437893,0.26120857699805067,1.0,1.0,6/19,18.54%,JAM2;SPN;MADCAM1;LRG1;GOLPH3;PODXL2
KBTBD11,GO_Biological_Process_2023,prerank,Embryonic Organ Development (GO:0048568),-0.4368079520485338,-1.1554823413750883,0.19117647058823528,1.0,1.0,17/75,17.58%,HAND1;RNF112;THPO;STIL;RARRES2;GATA3;FGF8;TGFB2;PCSK5;PBX4;PKD2;TGFBR2;TBC1D23;TEAD2;TEAD4;ERCC3;PPIL1
KBTBD11,GO_Biological_Process_2023,prerank,Apoptotic Cell Clearance (GO:0043277),-0.5167522857405172,-1.1554558158717554,0.2248062015503876,1.0,1.0,12/28,23.76%,TIMD4;FCN3;LRP1;XKR9;RAC3;XKR5;GAS6;RARA;SCARB1;ALOX15;TYRO3;TGM2
KBTBD11,GO_Biological_Process_2023,prerank,Response To Hydrogen Peroxide (GO:0042542),0.4598314854149286,1.1551113145848426,0.21475054229934923,1.0,1.0,18/46,17.63%,FABP1;IL6;RHOB;TNFAIP3;TRPA1;RIPK1;HDAC6;CYP1B1;MAPK13;SETX;ANKZF1;MAP3K5;HBA1;PPIF;FYN;CAT;STK25;PRKCD
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),-0.5305281088637962,-1.154762083589864,0.24955752212389382,1.0,1.0,9/24,24.14%,SH2D1B;RAET1E;KLRK1;HLA-F;HLA-E;PVR;HLA-G;NECTIN2;CADM1
KBTBD11,GO_Biological_Process_2023,prerank,Release Of Cytochrome C From Mitochondria (GO:0001836),-0.5554800734074409,-1.1522781918667022,0.2718978102189781,1.0,1.0,9/19,19.19%,IFI6;MFF;FZD9;BAX;BCL2L1;SFN;GGCT;BID;BAK1
KBTBD11,GO_Biological_Process_2023,prerank,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),0.5248490159413334,1.1513056745518522,0.2399103139013453,1.0,1.0,13/21,21.95%,SPRED2;DDX5;SPRED1;MYC;UBB;RPS7;ATM;CDK5RAP3;GET1;RPL17;MSX1;EEF1E1;PMAIP1
KBTBD11,GO_Biological_Process_2023,prerank,Receptor Catabolic Process (GO:0032801),-0.6044201164536682,-1.1512058640842127,0.2727272727272727,1.0,1.0,8/15,20.32%,SNX25;GPRASP1;NEDD4;RNF43;PIK3R4;UVRAG;TGFB1;PCSK9
KBTBD11,GO_Biological_Process_2023,prerank,Negative Regulation Of Viral Life Cycle (GO:1903901),-0.5498512178047669,-1.1488220710436408,0.3037037037037037,1.0,1.0,6/20,20.51%,TRIM15;FCN3;TRIM11;BST2;GSN;TRIM5
KBTBD11,GO_Biological_Process_2023,prerank,Microtubule Depolymerization (GO:0007019),-0.5678608733400404,-1.1484415851513816,0.2732447817836812,1.0,1.0,3/17,5.68%,KIF2B;STMN4;STMND1
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Interferon-Beta Production (GO:0032648),0.4504492862233293,1.1483788352268363,0.21398305084745764,1.0,1.0,14/50,16.08%,IRF5;TLR2;TLR7;IRF7;IRF1;POLR3F;PTPRS;RIOK3;MORC3;PTPN11;REL;TOMM70;TRIM65;TIRAP
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),-0.4930713681534667,-1.1475032923759525,0.23985239852398524,1.0,1.0,14/33,25.16%,CSNK1A1;IRGM;ZDHHC12;PYDC1;USP50;NLRC3;DEPDC1B;MARK4;HSPA8;CARD8;DDX3X;PPP2CA;MAPK8;CD36
KBTBD11,GO_Biological_Process_2023,prerank,Actin Filament-Based Transport (GO:0099515),-0.5491686762664155,-1.1470697280885618,0.2595978062157221,1.0,1.0,7/20,12.88%,MYO1B;MYO1A;MYO5A;MYO1F;MYO6;MYO1C;MYO5B
KBTBD11,GO_Biological_Process_2023,prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),-0.5732549069281763,-1.146324427704531,0.2876447876447876,1.0,1.0,9/15,19.68%,CCAR2;SNAI2;DDIAS;NACC2;TPT1;BCL2L1;CDKN2D;CXCL12;TMEM161A
