kd_gene,gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
ERICH1,GO_Biological_Process_2023,prerank,Protein Targeting (GO:0006605),0.3397239261099305,0.9738325245840402,0.5099778270509978,1.0,1.0,45/128,20.67%,RTP4;LTBP2;VPS37D;NACA2;SEC61G;NLGN1;SDCBP;RASSF9;AP1S3;SRP14;RABGEF1;TOMM7;PRKCI;ZDHHC15;TAOK2;LONP2;VPS13D;SRPRB;ZDHHC6;NACAD;ZDHHC18;ZDHHC11;ZDHHC21;HACL1;ZDHHC19;TIMM9;TIMM13;PEX19;SEC63;ZFAND2B;VPS8;PEX16;ZDHHC2;AP3D1;RPL11;TSPO;SEC61A1;TIMM17B;TOMM20;FUT10;PEX1;MFN2;TRAK2;ICMT;SORL1
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Macroautophagy (GO:0016241),-0.3598701219798603,-0.9737911312052425,0.5132575757575758,1.0,1.0,34/94,20.92%,ATP6V1G2;GBA1;SCOC;TBC1D25;ATP6V0A2;LRRK2;CDK5;SESN3;ATG5;ATP6V0E2;EXOC7;SIRT1;UBQLN2;PIK3R4;EXOC8;VPS26B;MAPK8;BNIP3;WAC;SH3GLB1;SESN1;MTOR;UBQLN1;ATP6V1D;CASP3;EPM2A;ULK1;SNX32;CLEC16A;CDK5R1;UCHL1;ATP6V1E2;SNX6;SESN2
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Cholesterol Efflux (GO:0010874),0.42297212994773425,0.9735835844016762,0.46458333333333335,1.0,1.0,11/32,20.91%,PLA2G10;ABCA3;LAMTOR1;ABCA7;TTC39B;GPS2;ZDHHC8;NR1H3;PPARG;EEPD1;CAV1
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),-0.4554671432246453,-0.9734371298474985,0.4820717131474104,1.0,1.0,7/22,18.08%,LILRB4;YWHAZ;CHP1;S100G;SIRT6;MTOR;ILRUN
ERICH1,GO_Biological_Process_2023,prerank,Gluconeogenesis (GO:0006094),0.4210511808064584,0.9729724239400112,0.49789915966386555,1.0,1.0,6/32,10.82%,PCK1;FBP1;PGAM2;TPI1;PCK2;MDH1
ERICH1,GO_Biological_Process_2023,prerank,Potassium Ion Import Across Plasma Membrane (GO:1990573),0.38810460509152106,0.9729586210627235,0.4762845849802372,1.0,1.0,12/42,15.15%,KCNJ4;KCNJ8;KCNK9;KCNJ12;ABCC9;ATP1A3;KCNE2;KCNH2;ATP12A;KCNJ10;SLC12A5;SLC12A4
ERICH1,GO_Biological_Process_2023,prerank,Mitochondrial Membrane Organization (GO:0007006),0.4143903583493852,0.9728416719325418,0.4794816414686825,1.0,1.0,12/32,20.40%,TAFAZZIN;OPA1;TMEM11;IMMT;PPIF;BCL2;CHCHD3;CHCHD6;SAMM50;MTX2;MTX3;MFN2
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Chemokine Production (GO:0032642),-0.4063847605453854,-0.9727239865452644,0.49171270718232046,1.0,1.0,6/41,9.45%,LILRB4;C5;LCP1;AGER;APP;TNFSF4
ERICH1,GO_Biological_Process_2023,prerank,Vascular Transport (GO:0010232),-0.3651378813749865,-0.972273007986658,0.48674242424242425,1.0,1.0,35/82,23.68%,SLC2A4;SLC6A9;SLC4A4;SLC22A8;AGER;ATP1A4;SLC12A2;ABCB1;SLC24A3;ABCC2;LRP2;SLC7A3;LRP1;ATP8A1;ABCC4;SLC22A5;SLC7A2;SLC29A2;SLC1A5;INSR;SLC4A3;ATP1A2;SLC16A7;SLC2A3;LEPR;SLC13A3;SLC7A1;SLC2A1;SLC38A1;SLC7A8;SLC1A4;SLC27A4;SLC38A2;SLC19A1;SLC1A3
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Chromosome Segregation (GO:0051983),-0.44131725668014443,-0.9719841256402441,0.48526522593320237,1.0,1.0,8/26,15.86%,KIF2B;PUM2;SMC5;CSNK2A2;NCAPH2;BUB1;IHO1;NCAPH
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of mRNA Stability (GO:0043488),-0.3694585016095495,-0.9713866673095162,0.5111940298507462,1.0,1.0,33/73,24.74%,TENT5D;PUM2;NOCT;FASTKD3;THRAP3;KHSRP;RBM24;EIF4ENIF1;CARHSP1;FXR1;PAIP1;PRKCD;FTO;SERBP1;NRDE2;GIGYF2;CIRBP;ROCK2;ZFP36;NPM1;IREB2;YTHDF1;TBRG4;E2F1;METTL14;PDE12;ROCK1;DHX36;FMR1;FASTKD1;IGF2BP1;ZFP36L2;VIM
ERICH1,GO_Biological_Process_2023,prerank,"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",0.392698218725257,0.9707615577849384,0.5010351966873706,1.0,1.0,18/50,16.63%,HRH4;HTR6;PTH1R;MC1R;HTR4;ANXA1;HRH3;NPY;TSHR;MTNR1A;CHRM5;NPY1R;HTR2C;HTR1E;HTR1A;HTR7;CHRM2;LPAR3
ERICH1,GO_Biological_Process_2023,prerank,Epithelial Cell Differentiation (GO:0030855),0.33620927884241236,0.9706532790144028,0.5099778270509978,1.0,1.0,32/131,18.50%,PCK1;KRT3;EHF;CCNO;AKR1C2;TCF21;RHCG;ANXA1;ALDOC;UPK1B;FGFR2;ZNF703;PROX1;PCK2;BMP4;TPP1;TOLLIP;SCRIB;LATS1;CDK1;YAP1;SPINK5;KDM6B;KDR;GLI1;VIL1;PPARG;IRF6;PGK1;CASP6;HDAC1;TAGLN
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),0.47312902190239803,0.9705676086935889,0.5161943319838057,1.0,1.0,10/17,22.68%,PARK7;DTX3L;MAD2L2;SMAD7;FBXO5;RPL11;CDC20;BAG2;BUB3;RPL17
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Cellular Biosynthetic Process (GO:0031326),-0.3668511795462631,-0.9697403731755828,0.492619926199262,1.0,1.0,19/70,18.35%,NR1H4;JAK2;ELP6;ELP4;STC2;APP;METTL18;PKP3;DDX25;TNFRSF1B;MAPKAPK5;MSI1;SIRT1;PCIF1;EIF2S1;SIRPA;CTNS;MED1;MTPN
ERICH1,GO_Biological_Process_2023,prerank,miRNA Metabolic Process (GO:0010586),-0.49856438521121077,-0.9690559611158795,0.49416342412451364,1.0,1.0,5/15,13.91%,PARN;KHSRP;TENT4B;LIN28B;ZC3H12A
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Lipopolysaccharide (GO:0071222),-0.3470942242405041,-0.9690432714312955,0.5205223880597015,1.0,1.0,30/121,17.46%,CXCL13;LY96;TICAM1;CXCL2;CD274;SBNO2;MYD88;PPM1E;MEF2C;TNFSF4;CXCL5;TNFRSF1B;BCL10;RHOA;DAB2IP;SELENOS;LDOC1;CASP7;ZC3H12A;CHMP5;MAPK8;CXCL6;HCK;SIRPA;HMGB2;ZFP36;CXCL1;SHPK;XBP1;UXT
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Mitochondrial Fission (GO:0090140),-0.44240665926543055,-0.9689983636563498,0.48927875243664715,1.0,1.0,12/26,24.23%,LRRK2;MIEF1;MUL1;MFF;INF2;BNIP3;MAPT;PGAM5;RALBP1;STAT2;MARCHF5;PRKN
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),-0.44056523216847676,-0.9687282182186909,0.48214285714285715,1.0,1.0,6/24,12.94%,CLIC2;NOS1;CALM3;TRDN;CALM1;JPH4
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Collagen Biosynthetic Process (GO:0032965),0.4700204703524663,0.968560201494955,0.4959839357429719,1.0,1.0,6/18,11.13%,IL6;SERPINF2;EMILIN1;CIITA;SCX;BMP4
ERICH1,GO_Biological_Process_2023,prerank,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.3368136232607393,0.9679808986612668,0.4936708860759494,1.0,1.0,42/123,19.11%,CD3E;CD8B;GUCY2D;DDR2;NPPC;DOK5;PTK6;NPPA;MUSK;CSF1;ART4;EPHA2;GFRA2;BCAR1;FGFR2;DOK6;NPR1;ROR1;GP6;SAMD10;CLNK;GUCA1B;FYN;CASS4;PDGFRA;MST1R;ERBB3;SHC2;DOK3;ACVR2A;NTF4;PTPRU;BDNF;FGFR4;KDR;EFS;ALK;RYK;SAMD12;ACVR2B;MTSS1;LIFR
ERICH1,GO_Biological_Process_2023,prerank,Phosphatidylinositol Biosynthetic Process (GO:0006661),-0.3470059101914394,-0.967848782931974,0.4962264150943396,1.0,1.0,46/97,25.48%,SLA2;INPP4B;PIGO;PIGZ;DPM3;PGF;TMEM150A;MBOAT7;PTEN;DPM1;MTMR4;PIP5K1C;CDS1;MTMR14;PITPNM2;PI4KB;PMPCA;PIK3R1;PIGW;CISH;PIGN;INPP5K;INPP5D;EFR3B;PIGA;TPTE2;PGAP4;MTMR1;SACM1L;PITPNM1;TTC7B;SYNJ2;PI4KA;INPP4A;MTM1;MTMR7;SMG1;IP6K1;MTMR3;PITPNM3;FIG4;MTMR6;PIK3C3;SOCS6;SLC30A5;PIKFYVE
ERICH1,GO_Biological_Process_2023,prerank,Telomere Maintenance (GO:0000723),-0.37063555897568035,-0.967545283560212,0.5121951219512195,1.0,1.0,32/68,25.08%,ZBTB48;XRCC5;ACTR5;HUS1;RAD50;SMC5;STON1;TFPT;XRCC6;PTEN;WRN;DCLRE1C;ATM;INO80E;RAD51;TERF1;POT1;RPA2;INO80B;ACTL6A;INSL6;ERCC4;TRAPPC13;YY1;RPA1;RUVBL1;ACTR8;TERT;INO80C;PTGES3;SHLD1;INO80D
ERICH1,GO_Biological_Process_2023,prerank,Sensory Perception (GO:0007600),-0.38735540400111534,-0.9673568320721223,0.5,1.0,1.0,17/50,18.63%,USH2A;CHRNB2;OPRM1;KCNK4;ASIC3;PENK;OR3A2;PTGES;MME;CDH23;ADORA2A;TMEM150C;TTC8;CHRNA4;PCDH15;BBS4;USH1C
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Nervous System Development (GO:0051961),0.4680010458598587,0.9671360659962619,0.49445676274944567,1.0,1.0,6/18,14.66%,IL6;REST;TLR2;ELAPOR2;DYNLT1;ROBO2
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Biosynthetic Process (GO:0009891),0.39545252296260097,0.966875272487412,0.496,1.0,1.0,13/44,16.92%,PCK1;SERPINF2;CCL5;RPTOR;SCX;PLCG2;SORBS1;BMP4;MLST8;CREBL2;CD36;NR1H3;TGFB1
ERICH1,GO_Biological_Process_2023,prerank,Hexose Biosynthetic Process (GO:0019319),0.4097162052587268,0.9667653068182922,0.4989384288747346,1.0,1.0,6/35,10.82%,PCK1;FBP1;PGAM2;TPI1;PCK2;MDH1
ERICH1,GO_Biological_Process_2023,prerank,Renal Absorption (GO:0070293),0.4664328843303926,0.966683403902687,0.4800796812749004,1.0,1.0,6/17,14.82%,HNF1A;MAGED2;GSN;HAS2;HYAL2;CLDN4
ERICH1,GO_Biological_Process_2023,prerank,Neuron Projection Extension (GO:1990138),0.39491837910412675,0.966565369583394,0.49333333333333335,1.0,1.0,16/38,24.08%,TNN;SEMA3F;NELL1;PPP3CB;LLPH;SEMA5B;FLRT1;TMEM108;CDKL3;CPNE1;SSNA1;CTNNB1;NLGN3;IQGAP1;EIF2AK4;NELL2
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Stress Fiber Assembly (GO:0051497),-0.4393186115469153,-0.9655976974526749,0.4990403071017274,1.0,1.0,12/24,21.57%,F11R;ARHGAP28;TMEFF2;PHLDB2;PIK3R1;WAS;CLASP1;INPP5K;RHPN2;ARHGEF18;MET;STMN1
ERICH1,GO_Biological_Process_2023,prerank,Filopodium Assembly (GO:0046847),-0.48088154042769,-0.9654309469157315,0.5148514851485149,1.0,1.0,11/17,25.57%,VSTM5;RAB17;DNM3;FGD3;PPP1R9B;FGD6;MRAP;SRGAP3;SPATA13;FGD5;FGD1
ERICH1,GO_Biological_Process_2023,prerank,Gland Development (GO:0048732),0.35927326503068796,0.9650773046893897,0.49148936170212765,1.0,1.0,16/73,18.42%,UGT1A10;NKX3-1;TCF21;GFER;COBL;ANXA1;FGFR2;PROX1;MSN;ZBTB1;SALL1;EZR;CDK5RAP3;ARID5B;STRA6;NF1
ERICH1,GO_Biological_Process_2023,prerank,Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336),-0.4484879291840963,-0.9649373707053759,0.49063670411985016,1.0,1.0,4/23,11.85%,THEM5;ELOVL3;ELOVL2;ELOVL5
ERICH1,GO_Biological_Process_2023,prerank,Natural Killer Cell Activation (GO:0030101),0.4005786221073599,0.9643351207787492,0.491869918699187,1.0,1.0,8/36,19.88%,NCR1;RASGRP1;ELF4;RABL3;ULBP3;PIK3CD;SNX27;IFNK
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Reactive Oxygen Species (GO:0034614),0.35700459551327657,0.9641680140406222,0.5355648535564853,1.0,1.0,18/73,15.38%,TNFAIP3;IL6;RHOB;ANXA1;RIPK1;JUN;FYN;PDGFRA;MMP9;PEX5;ANKZF1;PTPRK;PPIF;MAPK3;FOS;MAP3K5;PXN;PRDX3
ERICH1,GO_Biological_Process_2023,prerank,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.33971979899586857,0.9639031272203685,0.5239130434782608,1.0,1.0,18/108,9.45%,ADGRE3;PTGER3;PF4;ADGRG3;TBXA2R;CRHR1;PTH1R;ADCY6;MC1R;GPR26;PTGER1;ADM5;TSHR;CALCR;ADGRG5;ADRA2C;ADCY8;ADGRB1
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Cell Cycle Process (GO:0090068),0.3379510908327252,0.963627153668173,0.5202558635394456,1.0,1.0,40/118,22.03%,SSTR5;MAP10;PDGFB;IGF1;CXCR5;RRM1;SMC2;SMC6;OOEP;SMC4;INCENP;NCAPG2;CDC7;TPR;PHIP;CEP295;BIRC5;KIF23;SOX15;CDC25B;SVIL;GEN1;ZNF16;SIRT2;PCID2;PRKCE;CDC14B;RAD18;AURKB;KIF20B;SASS6;MAD1L1;NUSAP1;RHNO1;CSPP1;SPAST;NCAPG;RAD21;PDGFRB;NUMA1
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Steroid Hormone Stimulus (GO:0071383),0.4362728189964463,0.9636203449962916,0.5064655172413793,1.0,1.0,7/25,14.79%,NKX3-1;TFPI;ADTRP;ATP1A3;BMP7;BMP4;GPER1
ERICH1,GO_Biological_Process_2023,prerank,Endosome To Lysosome Transport (GO:0008333),0.3782303853317126,0.963443128442473,0.49023861171366595,1.0,1.0,23/57,23.17%,AKTIP;DTX3L;RHOB;CACNG2;VPS33B;RILP;GPRASP1;BIN1;LYST;ARL8B;VPS11;MVB12A;CACNG7;VPS4B;PLEKHF2;PXK;AP3D1;M6PR;RAB12;ATG14;TGFBRAP1;VAMP7;CACNG5
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Type I Interferon (GO:0071357),0.4221567509075376,0.9631765672835498,0.5041322314049587,1.0,1.0,11/30,19.88%,IKBKE;IFI27;IFITM2;TYK2;TBKBP1;IFIT1;IRAK1;TBK1;TANK;IFITM1;IFNK
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Protein Localization (GO:1903829),0.35442396626740597,0.9631556398980227,0.5095541401273885,1.0,1.0,29/85,18.43%,NECAB2;PARK7;DTX3L;SNX33;CARD10;GSK3B;PPP3CB;PARP9;RIC3;BICD1;CEP295;GPD1L;FYN;TYK2;GNL3L;PRKAA2;NGFR;CDK1;YAP1;PTP4A3;ORMDL3;LIMK2;CCDC88A;CDK5RAP3;TGFB1;PLK1;DDRGK1;EIF2AK3;TCF7L2
ERICH1,GO_Biological_Process_2023,prerank,Base-Excision Repair (GO:0006284),-0.39820016768287897,-0.963099878686365,0.502835538752363,1.0,1.0,14/36,21.59%,PARG;NEIL2;LIG3;WRN;OGG1;APEX2;UNG;RPA2;POLD1;XRCC1;MUTYH;POLL;FEN1;RPA1
ERICH1,GO_Biological_Process_2023,prerank,DNA-templated Transcription Initiation (GO:0006352),-0.3807974778363915,-0.9625574879400706,0.4943609022556391,1.0,1.0,25/58,24.38%,TBPL2;CDK9;GTF2A2;TAF10;PAAF1;POLRMT;CDK7;MAZ;SMARCA5;POLR2D;TAF13;POLR2I;GTF3C1;TAF7;E2F2;UBTF;GTF2F2;TFAM;CRCP;NCOA6;GTF2F1;TAF1;NAT14;ZFP36L2;MED23
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Interleukin-6 Production (GO:0032715),-0.41623661055171224,-0.9624771947831102,0.492156862745098,1.0,1.0,8/34,14.95%,LILRB4;GBA1;FOXJ1;SELENOS;ZC3H12A;SYT11;NLRP12;SIRPA
ERICH1,GO_Biological_Process_2023,prerank,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),-0.41892720217589186,-0.9623352632066919,0.5189393939393939,1.0,1.0,13/31,18.56%,PLET1;CDKN2A;MAP4K4;PTEN;NF2;SRC;JAG1;AJAP1;RASA1;PHLDB2;RCC2;ADAM15;DUSP22
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Chemokine Production (GO:0032722),0.3846091517804495,0.961922928118118,0.482837528604119,1.0,1.0,10/53,12.93%,IL6;TLR7;AZU1;TWIST1;ALOX15B;IL6R;LGALS9;TLR2;DDX3X;TIRAP
ERICH1,GO_Biological_Process_2023,prerank,RNA Biosynthetic Process (GO:0032774),-0.42442388607932663,-0.9618638482094604,0.5,1.0,1.0,14/29,25.90%,TBPL2;TAF10;SMARCA5;TAF13;TAF7;PRMT5;TCEA2;SETX;NCOA6;NAT14;ZFP36L2;POLA2;HELB;PRIM1
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),0.39469545115449534,0.961835242938234,0.49377593360995853,1.0,1.0,10/39,16.54%,PCK1;PLIN5;RPTOR;SLC27A1;SORBS1;MLST8;CREBL2;KAT5;SIRT2;NR1H3
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Lipid Metabolic Process (GO:0019216),0.37254949381512853,0.9614897279877851,0.522633744855967,1.0,1.0,21/54,21.81%,PCK1;DISP3;NR1D1;TM6SF2;PLCG2;ZFP69;PSAP;RNF213;ABCA7;PLPP1;OPA3;MACROH2A1;GPS2;FGFR4;PPARG;PPARD;CAV1;ADIPOR1;NCOA2;NPC2;LACTB
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of Secretion (GO:0051046),0.47623291978903026,0.9610439327781409,0.5042016806722689,1.0,1.0,7/16,24.50%,PTPRN;OPRK1;ERBB3;MYO6;KCNQ1;GPLD1;SCIN
ERICH1,GO_Biological_Process_2023,prerank,acyl-CoA Metabolic Process (GO:0006637),0.41386057486074634,0.9606983522786801,0.5051975051975052,1.0,1.0,4/30,6.99%,ACSM1;ACOT12;ACOT1;ACOT2
ERICH1,GO_Biological_Process_2023,prerank,Lipid Translocation (GO:0034204),0.43706046629426715,0.9606249966909369,0.5081967213114754,1.0,1.0,11/24,18.66%,ATP10B;ATP8B2;ATP9B;SLC52A1;ATP8B3;ABCA7;ATP11A;ABCC1;ATP9A;TMEM30A;TRIAP1
ERICH1,GO_Biological_Process_2023,prerank,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.3342969750194895,0.9601628805221986,0.5106837606837606,1.0,1.0,45/129,19.64%,INHBB;LRRC32;LTBP2;AMH;SLC39A5;NRROS;EID2;SCX;HJV;BMP7;SMURF1;JUN;BMP4;RGMB;NUP93;SMAD3;ZFYVE9;HPGD;TWSG1;PTPRK;HIPK2;FKBP1A;ACVR2A;MAPK3;FOS;USP9Y;WFIKKN1;RNF111;BAMBI;PXN;SMAD2;GDF3;ITGB1;TGFB1;TGFB1I1;SMAD7;PPARG;GDF15;ITGB5;ACVR1;ACVR2B;FAM83G;MAGI2;GPI;BMPR1B
ERICH1,GO_Biological_Process_2023,prerank,Modified Amino Acid Transport (GO:0072337),-0.4224724899509704,-0.9598035817656436,0.49074074074074076,1.0,1.0,12/29,23.60%,SLC7A7;SLC47A1;SLC7A6;SLC7A11;SLC7A3;SLC25A32;SLC7A2;CTNS;SLC38A9;SLC7A1;SLC1A4;SLC19A1
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Hypoxia (GO:0071456),-0.3595209735093043,-0.9595486177336656,0.5149812734082397,1.0,1.0,21/72,18.85%,AK4;STOX1;ANGPT4;P4HB;AQP3;NOTCH1;TIGAR;VHL;KCND2;CPEB2;SIRT1;FAM162A;BNIP3;MYC;MGARP;HMOX1;MTOR;UBQLN1;LMNA;EGLN1;EGLN2
ERICH1,GO_Biological_Process_2023,prerank,Activin Receptor Signaling Pathway (GO:0032924),-0.4718663772445649,-0.9595268229269864,0.5180722891566265,1.0,1.0,3/16,2.65%,CFC1;GDF7;GDF6
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),-0.4752290541205446,-0.9594835380464075,0.5078125,1.0,1.0,7/17,18.86%,JAK2;IL23A;XCL1;TNFSF4;TGFBR2;SYK;CD55
ERICH1,GO_Biological_Process_2023,prerank,Macromolecule Catabolic Process (GO:0009057),-0.35374938581364573,-0.9594657054543629,0.5103969754253308,1.0,1.0,38/85,25.87%,DIS3;RNASEH2C;CHEK2;XRN2;RNASEH2A;LRSAM1;SETMAR;DAB2IP;NCBP1;PIK3R4;EXOSC3;CASP7;PPP1R8;PRSS16;SH3GLB1;EXOSC7;PNPT1;MTOR;USE1;EXOSC10;EXOSC1;SIDT2;CASP3;RNF5;PABPC4;UVRAG;EXOSC9;FBH1;DNASE1;EXOSC2;PRKN;SQSTM1;MUS81;NEDD4;CLN5;HNRNPD;BECN1;HTRA2
ERICH1,GO_Biological_Process_2023,prerank,Sensory Perception Of Light Stimulus (GO:0050953),-0.3444283601058267,-0.9592301503276154,0.5374771480804388,1.0,1.0,24/102,16.10%,RS1;PAX2;RD3;USH2A;CHRNB2;GNAT2;GPR179;CRYBA1;NXNL2;CNGB1;DNAJC19;EYA4;GUCY2F;DHRS3;COL18A1;CRYGN;RGS16;CDH23;CRYBG3;S100G;CRYGS;RPGR;CRYBB1;PCDH15
ERICH1,GO_Biological_Process_2023,prerank,Protein Targeting To Peroxisome (GO:0006625),0.4646588534944562,0.959116241447651,0.4845360824742268,1.0,1.0,8/16,20.29%,LONP2;PEX5;PEX7;TRIM37;PEX19;PEX14;PEX16;PEX1
ERICH1,GO_Biological_Process_2023,prerank,ERAD Pathway (GO:0036503),-0.3505525676433312,-0.9586264447459252,0.5424354243542435,1.0,1.0,40/89,24.89%,UBXN4;OS9;SEL1L2;FBXO6;MARCHF6;CALR3;UBE2J1;HSPA5;SEL1L;UBXN6;RHBDD2;UBQLN2;DNAJB12;DERL2;SELENOS;HSP90B1;TMUB2;RCAN3;FAM8A1;EDEM1;UBQLN1;BRSK2;RNF5;XBP1;RNF175;ERLIN2;DERL3;RNF139;MAN1A1;TMEM67;UGGT2;ERLEC1;DNAJB9;FOXRED2;DNAJC10;RHBDD1;PRKN;TRIM13;CLGN;STT3B
ERICH1,GO_Biological_Process_2023,prerank,Chordate Embryonic Development (GO:0043009),-0.3722371081756748,-0.9581178579304811,0.5223048327137546,1.0,1.0,22/59,24.42%,BMP2;GATA3;ALDH1A2;STIL;FUZ;INTU;POLR2D;FUT8;GRHL2;HINFP;CHD7;SULF2;ZNF358;WDPCP;SOX8;ARNT2;MBNL1;PKD1;VEGFA;FGFR1;KIAA1217;FLCN
ERICH1,GO_Biological_Process_2023,prerank,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),-0.37911276470576266,-0.9581046985410767,0.5332068311195446,1.0,1.0,18/55,20.10%,FGF21;FRS3;FGF9;FGF16;FGFR3;FGF20;FLRT3;TDGF1;CHURC1;ZFP36;CEP57;CD44;FGF4;FGF18;FGF8;FLRT2;SETX;FGF1
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of DNA Repair (GO:0045739),-0.346494865325898,-0.9576936215065353,0.5509090909090909,1.0,1.0,40/89,25.08%,ACTR5;SMARCD2;MGMT;HDAC10;EYA4;TIGAR;PRKCG;TFPT;EYA2;SPIRE2;DPF1;RNF168;BCL7C;ARID2;SIRT1;SMARCA2;SIRT6;WRAP53;INO80E;UBE2N;ZCWPW1;INO80B;ACTL6A;DPF3;SMARCE1;XRCC1;YY1;PBRM1;BCL7A;USP1;RUVBL1;ACTL6B;ACTR8;INO80C;CCDC117;HMGB1;TMEM161A;TRIM28;DEPDC1B;INO80D
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.3003843154812983,0.9568557332217947,0.5955555555555555,1.0,1.0,95/362,18.62%,CD3E;PF4;AGR2;KLF2;TTBK1;NKX3-1;IL6;AMH;CYP27B1;VSTM2A;PARK7;FOXD1;PLA2G10;AZU1;TWIST1;NOS3;AGTR1;FAM98B;DTX3L;PDGFB;ADTRP;IGF1;EMILIN1;SLC11A1;P2RX7;UBR5;MUSK;RIPK1;CSF1;ITCH;FER1L6;CALCR;GSK3B;HGS;ALOX12B;CHRNA7;CDH3;PRKAB1;LGALS9;SCX;DNAJA4;PLCG2;TLR2;IFNGR1;LRP3;TNC;CTSH;BMP7;PID1;PTPN1;GSN;DTNBP1;ROBO1;BMP4;EPB41L4B;OCRL;SCRIB;ZNF804A;FGF19;SFRP4;SMAD3;DDX3X;MSN;RAMP2;MED26;YAP1;CD36;EPHX2;GPER1;PIK3R3;MAP2K1;PIK3CD;SLC2A10;WFS1;EZR;PDCL3;FGFR4;ACTC1;GAS6;PDCD5;ATF2;NR1H3;TGFB1;RDX;PPARG;BRAF;DDRGK1;HMGN5;TTN;ZPR1;ETS1;EIF2AK3;HDAC1;PHB1;PPM1F
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Locomotion (GO:0040017),0.4172176628624987,0.9566844689230996,0.4959677419354839,1.0,1.0,9/30,18.62%,DUOX1;TWIST1;PDGFB;NTN1;PHPT1;CCL26;TGFB1;PPM1F;THBS1
ERICH1,GO_Biological_Process_2023,prerank,Steroid Biosynthetic Process (GO:0006694),-0.38178973320652065,-0.9565874394443222,0.525,1.0,1.0,19/50,21.29%,SLC27A2;AKR1D1;HSD17B3;OSBP;CYP51A1;CYP46A1;HSD3B7;HSD17B1;ACOT8;ABCD3;AMACR;CYP27A1;HSD17B10;CYP39A1;CYP7B1;FAXDC2;SRD5A1;AKR1C3;OSBPL2
ERICH1,GO_Biological_Process_2023,prerank,Regulation Of rRNA Processing (GO:2000232),-0.48581098014112006,-0.9565531152850424,0.5227686703096539,1.0,1.0,6/15,21.03%,WDR75;KAT2B;METTL18;UTP15;NUDT16;SIRT7
ERICH1,GO_Biological_Process_2023,prerank,Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),0.4695808151690803,0.9559808582823099,0.4865979381443299,1.0,1.0,8/16,18.43%,EMC9;EMC6;EMC7;EMC3;GET3;SGTA;EMC10;UBL4A
ERICH1,GO_Biological_Process_2023,prerank,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.37421756276496326,0.9553662603459433,0.5376106194690266,1.0,1.0,15/54,18.79%,IL6;CCL5;IL6R;IL12A;CXCL17;CCR6;CSF1;LGALS9;VEGFC;SERPINE1;MAPK3;GAS6;CALR;THBS1;LGMN
