kd_gene,gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
CLN8,GO_Biological_Process_2023,prerank,Response To Interferon-Beta (GO:0035456),-0.39063096317400037,-0.8774822890207173,0.6537785588752196,1.0,1.0,11/29,25.50%,XAF1;IFI16;SHFL;CDC34;IRGM;CALM1;UBE2G2;PNPT1;IFNAR1;PLSCR1;BST2
CLN8,GO_Biological_Process_2023,prerank,Visual Perception (GO:0007601),0.30832874020852646,0.8770800913614911,0.7555555555555555,1.0,1.0,33/101,18.72%,VAX2;MYO7A;EYS;CACNA1F;SLC4A10;IMPG2;GUCA1B;TRPM1;REEP6;CRYGB;EML2;ROM1;OAT;ZIC2;OPA1;TULP1;CRYGD;SFRP5;CRYBB1;ATXN7;DRAM2;AOC2;BEST1;GPR143;RP2;PRKRA;EFEMP1;GUCA1A;MYO9A;PAX2;ADGRV1;POU6F2;GRM8
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Dendrite Extension (GO:1903861),-0.44196993415197644,-0.8768882253514921,0.6520912547528517,1.0,1.0,5/16,14.98%,RIMS1;RNF157;SYT4;NEDD4L;SYT1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Endocytosis (GO:0045806),-0.37944225216377125,-0.8763666653909539,0.6529080675422139,1.0,1.0,16/33,25.56%,LGALS3;PIP4P2;SCAMP5;SNX3;MCTP1;PACSIN3;SIRPA;SYT11;UNC119;EPHA3;RACK1;LRSAM1;PRKD1;PICALM;PLSCR1;NR1H3
CLN8,GO_Biological_Process_2023,prerank,Protein Polyubiquitination (GO:0000209),0.2836260540644804,0.8762944934638763,0.8602409638554217,1.0,1.0,74/223,21.00%,UBE2NL;RNF183;TNFSF13B;TMEM129;RFPL3;KBTBD6;DAW1;TRIM68;MYCBP2;DTX3L;SASH1;UBE2B;ANAPC5;RNF213;TRAF3IP2;TRIM38;RNF166;TRIM8;TRIM25;RNF6;ANKIB1;RNF187;UBE2J1;ITCH;WSB2;ZNRF1;CDC23;FBXO4;ZNRF2;UBR5;RUSC1;SMURF1;CDC26;FBXO45;CUL3;UBE2O;RNF126;UBE2N;TRAF3;ARIH2;ANAPC13;ANAPC1;UBE2R2;UBE2E2;BLMH;DDB2;FZR1;TRIM45;RNF135;RNF19B;UBE2V2;TRIM62;RNF5;UBE2G1;TRAF2;UBE2L3;FBXL7;UBE4A;UBE2Q1;TRIM65;RBX1;UBE3A;PRPF19;MDM2;ZNF598;MUL1;TRAF6;DDA1;UBOX5;UBE2H;TRAF4;FBXW11;KLHL42;SHARPIN
CLN8,GO_Biological_Process_2023,prerank,Pore Complex Assembly (GO:0046931),0.424757089325451,0.8760550244988281,0.6292372881355932,1.0,1.0,11/18,21.70%,NDC1;NUP153;TPR;PDZD11;PLEKHA7;TMEM170A;RTN4;NUP205;NUP93;GSDMD;AHCTF1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),-0.33222209728237306,-0.8760230949794318,0.7277777777777777,1.0,1.0,20/80,18.11%,BMP2;AGT;SIRT1;SMPD1;SH2B3;INPP5K;PRKAR1A;PKIG;LATS1;SLC8A1;PRKAR2B;DUSP7;PRKCD;RGS2;IRAK3;LYN;SPRY3;DUSP1;PTEN;PKIB
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Translation (GO:0006417),-0.29193780855728857,-0.8760176306291684,0.8158783783783784,1.0,1.0,97/201,27.21%,LARP4;TIA1;ELP4;NANOS3;ENC1;SHFL;ZAR1L;POLDIP3;NHLRC1;EIF4H;ZNF385A;MSI2;IFRD2;LRPPRC;GUF1;CNOT1;APP;BZW2;NCBP2;SHMT1;METTL18;TRIM3;DUS3L;UPF1;LSM14A;CPEB3;METAP1;LARP1;NSUN3;RC3H1;IGF2BP2;LARP1B;SYNCRIP;EIF4G3;RNF139;FXR1;GIGYF2;DDX25;MAPKAPK5;OGT;LARP6;DHX9;EPHA4;ILF3;IMPACT;GSPT1;ATXN2;MSI1;EIF1B;RBM4;ELP3;GRM5;DDX6;NIBAN1;DHFR;NOLC1;TRIM2;BZW1;DAPK1;ELP6;FOXO3;PLD1;NANOS1;IGF2BP1;ALKBH1;PAIP2B;PLXNB2;RACK1;OGFOD1;EIF3D;TYMS;MTPN;SERBP1;METTL14;EEF2;EIF2S1;PUS7;NHLRC3;CALR;CNOT9;BTG2;TENT5B;ZNF540;DDX1;MALSU1;EIF3E;IGFBP5;EIF1;LIN28A;VIM;MTIF2;PUM3;EIF4B;ELP1;RPS6KA3;MRPL13;RBM4B
CLN8,GO_Biological_Process_2023,prerank,Dicarboxylic Acid Catabolic Process (GO:0043649),0.43153742569090503,0.8759163587918959,0.625,1.0,1.0,5/16,13.28%,ASPA;PM20D2;GOT1;QPRT;GLUL
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Axonogenesis (GO:0050771),-0.405654425966631,-0.8754201513825558,0.6492248062015504,1.0,1.0,8/22,18.95%,SEMA3G;ULK2;DIP2B;KIAA0319;TRIM46;ULK1;PTEN;EFNB3
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Anoikis (GO:2000209),-0.42428246577089535,-0.8753633409903622,0.6452830188679245,1.0,1.0,8/21,22.49%,PTK2;SNAI2;MYBBP1A;NOTCH1;TLE5;SIK1;ZNF304;TLE1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.3792463745053566,0.8742621952881723,0.6448202959830867,1.0,1.0,5/30,11.73%,MST1;CBFA2T3;FBP1;KAT2A;C1QTNF12
CLN8,GO_Biological_Process_2023,prerank,Phosphorylation (GO:0016310),-0.27632058635913687,-0.874120545204409,0.935064935064935,1.0,1.0,153/429,24.80%,GRK7;BMP2;WNK4;HCST;IGFBP3;BMPR2;CSNK1A1;HTR2B;MAP4K4;DGKQ;BMX;HASPIN;STK19;NTRK1;PAK3;CDKL4;PDPK1;HIPK1;HCK;DGKI;PPP4R1;WNK1;TESK2;ABL1;STRADA;GCK;PTK2;PRKCB;JAK2;UVRAG;INSR;CCL2;PKN2;FAM20A;EPHB2;ATM;CDC42BPA;PANK2;MAP3K9;CREB1;NUAK2;APP;YWHAZ;JAK1;TGFBR2;SYK;MAP3K12;PRKAA2;DYRK3;NEK11;CHEK2;MAP3K6;PRPF4B;CSK;LATS1;PKN3;CDK2;EPHA7;CAMK1;LIMK1;CDKL3;CCNE1;LIPE;CDKL2;TAOK3;ATG13;CDKL1;PRKCD;GALK2;CAMK4;NEK4;BRSK1;STK24;IRAK3;DGKG;EPHA5;LYN;CDK16;DMPK;MORC3;PAK1;ULK1;FNIP2;SRPK2;EPHA4;ILF3;NEK3;STK17B;MAK;TSSK3;TBCK;PINK1;SPHK1;MAP4K3;RPS6KA4;SIK1;CSNK1E;LMTK2;HK1;XYLB;ADAM10;PRKCH;GAS6;PAK4;MARK1;TP53RK;CSNK1D;CTBP1;DAPK1;EPHA6;ATG14;ADM2;EPHA3;MAP3K20;TRIB2;SGK3;VRK1;MARK2;GSK3A;PTK2B;CLK3;CDK6;MAST2;BIRC6;GRK6;LCK;FAM20B;GK5;ACVR1B;SHPK;PRKG1;PDK1;TAF1;CDC25B;ROCK2;ILK;PIM3;TXK;CSNK2A2;TAOK2;STK17A;STK38L;CAMKK2;PRKAA1;DGKH;MAPK6;PRKCA;BRSK2;TAF4;COQ8A;WNK2;ERN2;MAP2K1
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),-0.33486677972437134,-0.8740764283825665,0.7046263345195729,1.0,1.0,26/68,23.23%,FXYD3;OPRM1;SHISA7;FXYD5;SCN3B;PTPN3;GSG1L;CACNG7;CACNG4;FXYD2;SHISA9;APP;NEDD4L;SCN4B;WWP2;SHANK1;MEF2C;PDZK1;HOMER1;DAPK1;RANGRF;PTK2B;YWHAE;SHISA6;CAPN1;GPD1L
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),0.3385425982403621,0.8739665008891454,0.7,1.0,1.0,9/56,11.74%,CLEC7A;TLR8;CD36;STMP1;CARD8;NOD2;USP50;AZU1;WNT5A
CLN8,GO_Biological_Process_2023,prerank,mRNA Splice Site Recognition (GO:0006376),-0.3870821407167473,-0.8737107132779466,0.6522556390977443,1.0,1.0,10/29,17.59%,NOL3;SRSF10;LUC7L;HNRNPC;SF3A2;LUC7L2;CELF2;SF3A1;CELF5;ISY1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Heart Rate (GO:0010460),-0.43800523135126124,-0.8736550738289727,0.6537037037037037,1.0,1.0,6/17,20.49%,HRC;SCN3B;TRPM4;RYR2;ADRA1D;ADM2
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),-0.28305236439095277,-0.8735572551448924,0.8666666666666667,1.0,1.0,109/297,23.81%,PLK3;ARHGAP9;SUMO4;TMEM127;MAP4K4;CLEC6A;GRM2;PAK1IP1;FGD5;NTRK1;PAK3;NTRK2;PDPK1;ARHGAP30;MAPT;ARHGEF4;ARHGAP31;WDR54;SYDE2;ATM;NUAK2;SEZ6L;ARHGEF15;TRAF5;ARHGAP4;ARAP1;NGEF;FLT4;VWF;CHEK2;ULK4;GPAT3;PTPMT1;BST1;SEZ6;LBH;ANKRD54;GRB2;RNF34;OVOL2;ARHGAP28;VAV3;ARHGAP27;ITFG2;RRAGC;TAOK3;SQSTM1;GMIP;NF2;MAPKAPK5;TELO2;DNMBP;ITSN1;RPF2;AGER;LYN;ARHGAP45;ARHGEF9;PAK1;NFKBIA;RACGAP1;SPATA13;ARHGEF10L;RASGRF2;FAM13B;TRAF1;ARHGAP11B;AKAP7;PREX1;SGMS1;PTEN;TBCK;ITGAV;PDE2A;NEK8;LIME1;PHLPP1;PAK4;OBSCN;VEGFA;TP53RK;STYXL1;URB2;NLRP12;FGD4;ARHGEF19;DOCK2;ARHGEF3;RASSF2;PTPN13;STARD13;USP7;CALM2;EP300;ARHGEF10;ARHGAP22;DOCK8;ARHGAP32;ZFAND6;AKAP13;TAF1;PPP1R16B;AKAP5;GNAI1;PLEKHG1;ARHGEF25;SETD9;MAP2K6;PYCARD
CLN8,GO_Biological_Process_2023,prerank,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),-0.4179689536159442,-0.8735137315670835,0.6292335115864528,1.0,1.0,12/20,24.65%,ZFP36;CNOT3;CNOT8;TUT7;CNOT4;CNOT6L;PAN2;TNKS1BP1;CNOT7;CNOT6;CNOT9;CNOT2
CLN8,GO_Biological_Process_2023,prerank,Establishment Of Epithelial Cell Polarity (GO:0090162),-0.42499478902052196,-0.8733046173288098,0.6440677966101694,1.0,1.0,10/18,27.35%,FBF1;PARD3;SYNE4;CYTH1;SIPA1L3;CYTH3;RAP2A;GOLPH3;EZR;RHOA
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Cytokine Production (GO:0001819),0.2728436234530965,0.8732660742244094,0.9574468085106383,1.0,1.0,82/318,20.22%,CD28;IL16;CLEC7A;TLR8;CARD9;IFIH1;IL17D;IRF1;SERPINF2;FGR;TMIGD2;PARK7;SPHK2;SULF1;FCER1G;HMGB1;ADRA2A;LACC1;HILPDA;TYK2;NOS2;HSPA1A;IL18R1;AGPAT1;TLR2;PQBP1;ZCCHC3;NOD2;EHHADH;ZFPM1;HSPD1;CD86;DHX58;HPSE;SCRIB;KAT2A;AFAP1L2;DDX3X;RAB1A;WNT5A;TMED10;FLOT1;RAB2B;EIF2AK2;C3;C1QTNF4;MAPK9;HYAL2;HLA-A;IKBKE;PHB1;SETD4;IRAK1;CD58;TRAF3;STOML2;DDIT3;EIF2AK3;CYRIB;NOD1;BTN3A2;CD40;TIRAP;FZD5;S100A13;RELA;PLCG2;TRAF2;GAPDH;RARA;ARHGEF2;FOXP1;SORL1;ISG15;MAP3K7;NR1H4;LAMTOR5;TRAF6;TANK;RUNX1;PIK3CD;IL12RB2
CLN8,GO_Biological_Process_2023,prerank,Sensory Perception Of Mechanical Stimulus (GO:0050954),-0.31994561648387904,-0.872407717049898,0.738404452690167,1.0,1.0,20/88,17.28%,OTOR;PJVK;LRP2;GSDME;TMIE;P2RX2;PAX3;P2RX4;PDZD7;CDH23;TSPEAR;SNAI2;CHRNB2;LHFPL5;USH2A;SLC52A3;COL11A1;COL2A1;WFS1;WHRN
CLN8,GO_Biological_Process_2023,prerank,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),0.413501400621336,0.8723868607654454,0.6198347107438017,1.0,1.0,11/21,21.33%,ALAS2;ATP5IF1;UROS;HMBS;RSAD1;COX15;TSPO;PGRMC1;ALAS1;SLC25A38;FXN
CLN8,GO_Biological_Process_2023,prerank,Protein Deubiquitination (GO:0016579),0.31170486955388904,0.8721391696832604,0.7433414043583535,1.0,1.0,26/96,17.54%,USP9Y;USP18;USP33;SPATA2;OTUB1;USP50;USP8;USP13;USP42;UCHL5;USP11;USP36;VCPIP1;ENY2;BABAM1;PSMD14;OTUD4;RNF2;USP16;OTUD7B;COPS5;USP46;USP21;OTULINL;USP51;CDK1
CLN8,GO_Biological_Process_2023,prerank,Synaptic Vesicle Recycling (GO:0036465),-0.3565060463964818,-0.8720812508465065,0.7160714285714286,1.0,1.0,21/44,22.59%,SYNJ1;SNCG;AP2B1;PACSIN1;WNT3A;FCHO2;AP3D1;STON1;DNM1;GIT1;DNM3;SYT1;VAMP2;SNCB;CANX;AP3S2;SNCA;GIT2;AP2M1;SYT2;STX1A
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.29041576161802585,0.8718458721294707,0.8321513002364066,1.0,1.0,48/151,19.64%,CLEC7A;CARD9;CD36;RFPL3;CAPN3;LTF;PSMA6;TRIM68;TRIM38;TFRC;HSPA1A;TRIM8;IL18R1;TRIM25;TLR2;IKBKB;NOD2;WNT5A;FLOT1;EIF2AK2;RTKN2;RPS6KA5;MID2;IRAK1;TERF2IP;UBE2N;RIPK4;ANKRD42;PRDX3;ERC1;NOD1;CLU;NTS;CD40;TIRAP;RELA;PLCG2;TRIM62;FER;TRAF2;ARHGEF2;CAV1;PPIA;TRIM37;AIM2;MAP3K7;LAMTOR5;TRAF6
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Autophagosome Assembly (GO:2000786),0.44092816710184835,0.8717930236095516,0.649895178197065,1.0,1.0,8/16,20.97%,RAB3GAP1;SNX7;SNX33;ELAPOR1;PIP4K2C;SNX18;SH3GLB1;WIPI1
CLN8,GO_Biological_Process_2023,prerank,Inflammatory Response (GO:0006954),-0.2888277788270206,-0.8713509003103554,0.8434925864909391,1.0,1.0,39/232,16.88%,PTGIR;BMP2;FPR1;ITGB2;CARD18;ALOX15;CCL25;CXCL13;CXCL5;FPR3;XCL1;GATA3;CD44;IL1A;ORC3;CCL2;TAC1;PTGDR;IRAK2;TNFSF4;GPR68;CDO1;NFATC3;AOC3;CD96;NFKB2;SCUBE1;KIT;NAIP;AGER;HDAC5;CXCL2;NFAM1;NLRC4;BDKRB2;IL10RB;AIF1;CXCL1;RIPK2
CLN8,GO_Biological_Process_2023,prerank,Purine Ribonucleotide Biosynthetic Process (GO:0009152),-0.3472855447189666,-0.8710221661926625,0.7,1.0,1.0,15/55,17.15%,AMPD1;PANK4;PANK1;ATP5F1A;GUCY2F;NPR2;PFAS;PANK2;NPPC;ADSS1;GUCY2C;PPCDC;AK5;ADCY7;PPCS
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Protein Ubiquitination (GO:0031396),0.3068650454726976,0.8706798130034566,0.7755102040816326,1.0,1.0,41/112,20.00%,BIRC3;DNAJB2;PARK7;MYCBP2;SASH1;DNAJA1;NDFIP1;HSPA1A;LRRK2;SVBP;AKT1;FKBP1A;TBC1D7;DERL1;FBXO4;AMER1;PINX1;SPRTN;NXN;CUL3;N4BP1;BAG2;UBE2N;HDAC3;TGFBR1;HSPBP1;SOX4;HSP90AB1;CENPX;UFL1;UBE2L3;CAV1;SMAD7;PTTG1IP;UBE3A;ISG15;GNL3L;TRAF6;HSP90AA1;SIRT7;CAMLG
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Axon Extension (GO:0045773),-0.4233521271116274,-0.8705634265965718,0.6356877323420075,1.0,1.0,8/19,23.66%,SEMA7A;MAPT;LIMK1;SHTN1;VEGFA;GOLGA4;MACF1;ZFYVE27
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Granulocyte Chemotaxis (GO:0071622),-0.42912545444414646,-0.8704937790088508,0.663023679417122,1.0,1.0,6/19,21.25%,PTK2;BST1;IL34;MPP1;MDK;RARRES2
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-4 Production (GO:0032753),-0.43030726517032625,-0.8702921202702371,0.6555555555555556,1.0,1.0,6/17,19.70%,GATA3;TNFSF4;IRF4;SYK;SLC7A5;HLA-E
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),-0.30892139472106017,-0.8702687002322853,0.7807757166947723,1.0,1.0,39/122,23.66%,AREG;BMP2;FGF9;VEGFC;BMPR2;HTR2B;PDCD6;SIRT1;LAMC1;LRG1;PGF;NRARP;FLT4;CNTN1;NODAL;SCN5A;XBP1;TNFSF12;YAP1;BMP6;SCAND3;PTN;MYDGF;HMGB2;ARNT;SOX11;VEGFA;ZNF304;MDK;STAT5A;GRN;CCL26;FGF2;BAD;TCF7L2;NR4A1;PRKD1;PPP1R16B;NOTCH2
CLN8,GO_Biological_Process_2023,prerank,Potassium Ion Transport (GO:0006813),-0.30874637557392115,-0.870121508953907,0.7548161120840631,1.0,1.0,31/122,18.36%,KCNH3;KCNC2;KCNB2;KCNK4;CHP1;KCNJ13;KCNA3;KCNIP2;KCNH6;KCNG1;ATP1B3;ATP1A4;KCNQ4;ABCC8;SLC12A6;KCNV2;SLC9A9;KCNG2;KCNK2;KCNJ11;KCNAB1;KCNH8;SLC9A6;PKD2L1;KCNH5;CCDC51;KCNK12;ATP1A2;KCNQ5;KCNK7;LRRC26
CLN8,GO_Biological_Process_2023,prerank,Phospholipid Translocation (GO:0045332),0.374378346717971,0.8700936269067496,0.6765375854214123,1.0,1.0,9/31,10.38%,ABCA4;ATP8B2;ATP8B3;ATP11B;ATP10B;TMEM30B;TRIAP1;ABCA7;ATP11A
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Transposition (GO:0010529),0.3996520398817547,0.8695732819688773,0.6428571428571429,1.0,1.0,3/25,2.47%,DDX4;SPOCD1;PIWIL1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),-0.314103049921589,-0.869491085804373,0.7985739750445633,1.0,1.0,30/108,20.03%,BMP2;WLS;DAAM2;TNKS2;ZEB2;RSPO4;USP34;FRAT1;DKK2;WNK1;WNT3A;NRARP;LGR6;PPM1A;SULF2;BAMBI;DEPDC1B;PIN1;GID8;MRPS12;PLEKHA4;TRPM4;SPIN1;GPC3;CSNK1E;JRK;PRDM15;TNKS;CSNK1D;ZRANB1
CLN8,GO_Biological_Process_2023,prerank,Response To Ketone (GO:1901654),0.40881897708944187,0.8691058737486629,0.6444444444444445,1.0,1.0,6/20,18.67%,NKX3-1;SLIT1;TGFB2;ABHD2;CAV1;UBE3A
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),-0.3326441371814494,-0.8688609829764526,0.7238805970149254,1.0,1.0,27/75,23.28%,TBC1D10C;DAAM2;WAS;P2RX4;TBC1D2B;ATP8B1;TBC1D24;ODAD3;MYO10;IFT20;FXR1;USP6NL;SGSM3;FSCN1;CDKL1;PODXL;WDPCP;TBC1D22A;TBC1D15;DYNC2LI1;PLD1;GAP43;TBC1D10B;IFT88;TBC1D20;SDCCAG8;PPP1R16B
CLN8,GO_Biological_Process_2023,prerank,Zinc Ion Transmembrane Transport (GO:0071577),-0.40760080145819233,-0.8683532910496045,0.6541218637992832,1.0,1.0,2/21,1.71%,SLC30A2;SLC30A4
CLN8,GO_Biological_Process_2023,prerank,Heart Morphogenesis (GO:0003007),0.32982726657846995,0.8677019940973101,0.7278911564625851,1.0,1.0,15/58,15.61%,MYLK2;NOG;TCAP;ALPK2;SYNPO2L;TGFB2;FKBP1A;ZFPM1;CCM2L;DYNLL1;MDM4;TGFBR1;MEGF8;HEYL;TTN
CLN8,GO_Biological_Process_2023,prerank,Response To Interleukin-1 (GO:0070555),-0.3259783126731167,-0.8674356901379716,0.7473118279569892,1.0,1.0,18/83,15.83%,CITED1;CCL25;XCL1;SMPD1;IGBP1;MYD88;IL1R1;MAPK13;CCL2;IRAK2;APP;UPF1;CD47;SIRPA;RC3H1;IRAK3;ZC3H12A;TLE5
CLN8,GO_Biological_Process_2023,prerank,Regulation Of DNA Strand Elongation (GO:0060382),-0.43723420497093457,-0.8673319444962195,0.6546112115732369,1.0,1.0,8/16,23.53%,ACTR5;NFRKB;INO80;INO80B;TFPT;INO80C;INO80E;INO80D
CLN8,GO_Biological_Process_2023,prerank,Cellular Response To Starvation (GO:0009267),-0.3054731642585679,-0.8672161861472432,0.8257191201353637,1.0,1.0,37/125,21.50%,RIPOR1;DAPL1;BHLHA15;LARS1;GABARAPL2;BMPR2;IFI16;SIRT1;HSPA8;NUAK2;PRKAA2;GAS2L1;MYBBP1A;WDR45B;WRN;ITFG2;RRAGC;PLIN2;BMT2;XBP1;STK24;ZC3H12A;CLEC16A;WDR59;IMPACT;TSSK3;XPR1;DEPDC5;JMY;RRAGA;FOXO1;DAP;FOXO3;ATG14;WDR45;HNRNPA1;SESN3
CLN8,GO_Biological_Process_2023,prerank,Tight Junction Assembly (GO:0120192),0.3366955566498448,0.8670765008592285,0.7066974595842956,1.0,1.0,12/51,15.87%,ESAM;CLDN23;CLDN9;LSR;MARVELD2;FRMPD2;CLDN18;CLDN20;PAK2;SLC39A9;CLDN19;TBCD
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Nuclear Division (GO:0051785),0.38353399177493025,0.8668974916925999,0.6821345707656613,1.0,1.0,5/26,9.72%,CD28;OOEP;BTC;EDN1;DRD3
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),-0.3739989447510437,-0.8660990237611039,0.6570915619389587,1.0,1.0,13/33,21.77%,P2RY6;XCL1;HTT;PDPK1;F2;NPSR1;JPH2;CALM3;GPER1;PKD2;CALM1;SNCA;CALM2
CLN8,GO_Biological_Process_2023,prerank,Long-Term Memory (GO:0007616),0.4099995957911133,0.8659788975058822,0.6565420560747663,1.0,1.0,6/20,10.76%,NPAS4;SGK1;CALB1;PRNP;NFATC4;KAT2A
CLN8,GO_Biological_Process_2023,prerank,Protein Deacylation (GO:0035601),-0.4152646740062712,-0.8656673039950057,0.6787072243346007,1.0,1.0,4/20,6.16%,PPT1;SIRT1;HDAC10;SIRT2
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Angiogenesis (GO:0016525),0.3132711175758368,0.8656395536787695,0.7713004484304933,1.0,1.0,14/86,11.71%,PRL;STAB1;ADGRB1;TNMD;SULF1;CD160;PF4;PPARG;ATP2B4;PGK1;TGFB2;KRIT1;FOXO4;NIBAN2
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),0.3581368044009169,0.8655937723623681,0.7022727272727273,1.0,1.0,14/40,19.82%,DPF2;SAP30L;HDAC1;RBBP4;PHF10;SMARCB1;SMARCD1;SF3B3;ACTL6A;SAP30;REST;NCOA3;SIN3A;BICRA
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Osteoblast Differentiation (GO:0045668),-0.3815091278783844,-0.865362381486229,0.7025089605734767,1.0,1.0,11/32,16.33%,CITED1;CHRD;FGF23;NOCT;SMAD6;RANBP3L;NOTCH1;CRIM1;NBR1;TMEM53;TRPM4
CLN8,GO_Biological_Process_2023,prerank,Inorganic Cation Transmembrane Transport (GO:0098662),-0.2808473938892462,-0.8652242308541587,0.9115755627009646,1.0,1.0,69/284,18.36%,KCNH3;KCNC2;TRPV6;SLC30A2;SLC30A4;CACNG1;KCNB2;SLC12A3;KCNK4;ASIC3;TRPV2;SCN3B;TRPM2;P2RX4;KCNA3;SCNN1B;SCNN1G;ASIC1;SLC41A2;KCNH6;KCNG1;ATP1B3;ATP1A4;KCNQ4;SCNN1A;ABCC8;SLC4A11;FXYD2;TPCN2;SLC12A6;CACNA2D4;SCARA5;KCNV2;MCOLN1;SLC9A9;P2RX7;KCNG2;KCNK2;TRPM6;KCNJ11;RHCE;KCNH8;SCN4B;SLC9A6;SLC8A1;PKD2L1;SCN5A;CACNA1H;ATP2A3;SLC6A9;SLC39A1;PKD1;KCNH5;CCDC51;SLC6A3;SCN2A;SLC24A5;TRPM4;KCNK12;SLC11A2;SLC30A3;ATP5MF;ATP1A2;ATP4A;ITGAV;KCNQ5;ATP2C1;KCNK7;LRRC26
CLN8,GO_Biological_Process_2023,prerank,Ceramide Biosynthetic Process (GO:0046513),0.35314779799290724,0.8651223405306859,0.673469387755102,1.0,1.0,14/41,16.87%,CYP4F22;ASAH2;SGMS2;ALOXE3;ALOX12B;ST8SIA6;SAMD8;SPTSSB;TLCD3B;ST8SIA2;ST8SIA3;SPTLC2;B3GALT4;FA2H
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),-0.35130466938309407,-0.8646322658496958,0.7009009009009008,1.0,1.0,18/47,23.81%,GSDME;NOL3;PLEKHF1;P4HB;PTPMT1;BCAP31;HERPUD1;SGMS1;PINK1;BCL2L2;BOK;NDUFS3;STYXL1;RACK1;PLAUR;LCK;BCL2L1;PYCARD
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Lipid Catabolic Process (GO:0050994),0.3933456618381965,0.8643735619009554,0.6822222222222222,1.0,1.0,3/23,13.95%,HPGD;ADRA2A;ABCD1
CLN8,GO_Biological_Process_2023,prerank,Digestive Tract Development (GO:0048565),-0.3660096460592178,-0.8642517155774552,0.6865942028985508,1.0,1.0,15/39,25.72%,CCDC103;RARB;PCSK5;DNAAF1;MIXL1;KIT;PKD1;GLI2;COBL;RARRES2;SMO;PKDCC;ZIC3;STRA6;NIPBL
CLN8,GO_Biological_Process_2023,prerank,Primary Neural Tube Formation (GO:0014020),-0.3889773439858486,-0.8641496603910856,0.685823754789272,1.0,1.0,12/28,20.75%,LRP2;STIL;BCL10;MTHFD1;PRICKLE1;GRHL2;TSC2;VASP;SEMA4C;MTHFR;PLXNB2;COBL
CLN8,GO_Biological_Process_2023,prerank,Memory (GO:0007613),-0.34091745821282293,-0.8637968928334114,0.7203389830508474,1.0,1.0,18/58,18.16%,NOL3;SHISA7;KLK8;TAFA2;MAPT;INSR;CHRNB2;RASGRF1;CPEB3;NETO1;CAMK4;SYT11;SHANK1;LRRC66;CUX2;SCN2A;PTN;SHANK3
CLN8,GO_Biological_Process_2023,prerank,Response To Calcium Ion (GO:0051592),0.3022483664591828,0.8637240921971995,0.7927927927927928,1.0,1.0,35/105,18.46%,DMTN;CAPN3;SYT15;CPNE5;CASR;SYT5;SYT10;CPNE7;DPEP1;RASA4;SYT9;TRPC1;ITPKB;WNT5A;AKR1C3;PPIF;IQGAP1;SYT13;SYT17;ITPKC;SEC31A;NLGN1;TTN;LGMN;SYT7;SYT6;CPNE2;CPNE1;CLU;GUCA1A;PLCG2;ADCY8;CAV1;CPNE3;ADGRV1
