dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
SNRK,PRKAA1,23.0659,0.0241538830880328,Non-significant background,3840,39.599876250386714
UBE2Z,UBE2R2,20.7283,0.0241323891473171,Non-significant background,3841,39.61018871816025
SLC25A17,SLC25A38,22.9138,0.0241100634206693,Non-significant background,3842,39.62050118593379
UBE2Q2,UBE2Q1,70.7605,0.0240760568899345,Non-significant background,3843,39.63081365370733
GOLGA2,GOLGA8B,38.5323,0.0240751482897565,Non-significant background,3844,39.641126121480866
RALY,HNRNPC,45.09635,0.0240070129372577,Non-significant background,3845,39.651438589254404
PARP12,ZC3HAV1,29.91515,0.0239744338124206,Non-significant background,3846,39.66175105702794
ICAM5,ICAM2,20.29003,0.0239428029555835,Non-significant background,3847,39.67206352480149
PIM3,PIM1,67.63365,0.0239163658025467,Non-significant background,3848,39.682375992575025
HDAC6,HDAC7,22.53515,0.0238348220483973,Non-significant background,3849,39.69268846034856
GYPA,GYPB,65.326,0.0238330797009213,Non-significant background,3850,39.7030009281221
PPP1R12A,PPP1R12B,49.13335,0.0238317389307348,Non-significant background,3851,39.71331339589564
CIB1,TESC,22.2941,0.023736566328344,Non-significant background,3852,39.72362586366918
RC3H1,RC3H2,49.25615,0.0237326052193092,Non-significant background,3853,39.733938331442715
RBMXL1,HNRNPA1,24.4231,0.0237038938697272,Non-significant background,3854,39.74425079921625
MAPK8,MAPK3,34.6141,0.0236854157040172,Non-significant background,3855,39.75456326698979
ARHGAP24,ARHGAP22,45.97475,0.0236786177019194,Non-significant background,3856,39.76487573476333
CPNE1,CPNE7,50.4295,0.0236544668335732,Non-significant background,3857,39.77518820253687
THAP3,THAP1,25.7489,0.0236529838771392,Non-significant background,3858,39.785500670310405
UBE2D2,UBE2Q2,21.7796,0.0236436862501413,Non-significant background,3859,39.79581313808394
DGKZ,DGKE,23.15625,0.0236373866294086,Non-significant background,3860,39.80612560585748
CDC14B,CDC14A,49.282,0.0236184127998944,Non-significant background,3861,39.81643807363102
GALNT5,GALNT7,25.34185,0.0236007265990617,Non-significant background,3862,39.82675054140456
CTDSPL2,CTDSP1,29.5878,0.0235997780279154,Non-significant background,3863,39.837063009178095
CLK4,DYRK4,22.12055,0.0235342956146097,Non-significant background,3864,39.84737547695163
PRSS16,DPP7,26.454,0.0235112979228043,Non-significant background,3865,39.85768794472517
CYB561,CYBRD1,36.28075,0.0234906098742185,Non-significant background,3866,39.86800041249871
RFX6,RFX2,22.5155,0.0234778134397063,Non-significant background,3867,39.87831288027225
FEV,ERF,21.99675,0.0234409542634892,Non-significant background,3868,39.888625348045785
YAF2,RYBP,58.8277,0.0233815294970647,Non-significant background,3869,39.89893781581932
KAT5,KAT7,30.5198,0.023346027184619,Non-significant background,3870,39.90925028359286
CCNA2,CCND3,21.23605,0.0232456390132021,Non-significant background,3871,39.9195627513664
STX2,STX3,61.352,0.0232341740043206,Non-significant background,3872,39.92987521913994
ME1,ME2,53.639,0.0232293678856052,Non-significant background,3873,39.94018768691348
GIT2,GIT1,66.9738,0.0232247440103375,Non-significant background,3874,39.95050015468702
POU2F3,POU4F1,23.40105,0.0232027293216863,Non-significant background,3875,39.96081262246056
MBOAT2,MBOAT7,24.04825,0.0231636091285112,Non-significant background,3876,39.971125090234096
ZNF626,ZNF430,62.0215,0.0231124144738901,Non-significant background,3877,39.981437558007634
CHD2,CHD3,21.098,0.0230971362691523,Non-significant background,3878,39.99175002578117
MYCN,MYC,37.913,0.0230525664603036,Non-significant background,3879,40.00206249355471
BRD1,BRPF1,50.56875,0.0230326723084614,Non-significant background,3880,40.01237496132825
UBE3C,SMURF1,20.0493,0.0230242954703017,Non-significant background,3881,40.02268742910179
ECHDC3,ECH1,20.9521,0.0229972826479293,Non-significant background,3882,40.032999896875324
DGUOK,DCK,46.2288,0.0229622630641495,Non-significant background,3883,40.043312364648855
CLINT1,EPN1,23.3528,0.0229530728243513,Non-significant background,3884,40.05362483242239
CTSZ,CTSL,23.6375,0.0229503190185194,Non-significant background,3885,40.06393730019593
PHF23,PHF13,31.3995,0.0228465457096632,Non-significant background,3886,40.07424976796948
MOK,MAPK9,23.0139,0.0228120536242938,Non-significant background,3887,40.084562235743014
HELLS,SMARCAD1,24.49815,0.0227985473823311,Non-significant background,3888,40.09487470351655
SETD3,SETD6,21.2669,0.0227602585044223,Non-significant background,3889,40.10518717129009
MYO9B,MYO9A,40.535,0.022757934148097,Non-significant background,3890,40.11549963906363
POLR2J3,POLR1D,24.812,0.0227277474998771,Non-significant background,3891,40.12581210683717
CERS4,CERS6,40.62365,0.0226781835240504,Non-significant background,3892,40.136124574610704
RDH13,RDH14,46.77925,0.0226434661901278,Non-significant background,3893,40.14643704238424
SFT2D2,SFT2D3,20.7122,0.0226387723111229,Non-significant background,3894,40.15674951015778
SLC39A10,SLC39A8,24.9919,0.0226276603816912,Non-significant background,3895,40.16706197793132
LLGL1,STXBP5,27.4916,0.0226226800498908,Non-significant background,3896,40.17737444570486
ZIC4,ZIC2,48.9808,0.022604656175951,Non-significant background,3897,40.187686913478395
PPIL3,PPWD1,32.20055,0.0225998175489411,Non-significant background,3898,40.19799938125193
CLSTN3,CLSTN1,50.80865,0.0225754366116498,Non-significant background,3899,40.20831184902548
EDEM3,MAN1A2,20.2743,0.022558402066501,Non-significant background,3900,40.21862431679901
DMWD,WDR20,55.74775,0.0225465381694246,Non-significant background,3901,40.22893678457255
CUL3,CUL1,30.82985,0.0225439735993734,Non-significant background,3902,40.239249252346085
COLGALT1,CERCAM,54.7517,0.022541557638095,Non-significant background,3903,40.24956172011962
PHF13,PHF23,31.3995,0.0225177298380563,Non-significant background,3904,40.25987418789316
NME4,NME3,49.5649,0.0224391934871521,Non-significant background,3905,40.2701866556667
TNKS2,TNKS,76.21035,0.0223899046159608,Non-significant background,3906,40.28049912344024
CTNNBIP1,LZIC,24.65235,0.0223601811124672,Non-significant background,3907,40.290811591213775
MOB1A,MOB3A,52.19425,0.0223483328748218,Non-significant background,3908,40.30112405898731
HOOK2,HOOK3,49.82605,0.0223345381155029,Non-significant background,3909,40.31143652676085
BCKDHB,PDHB,32.55285,0.0223034694382391,Non-significant background,3910,40.32174899453439
LIG3,LIG1,21.10405,0.0222172386405313,Non-significant background,3911,40.33206146230793
EVL,VASP,45.9689,0.0222043311320431,Non-significant background,3912,40.34237393008147
PSME2,PSME3,34.9208,0.0222004832051153,Non-significant background,3913,40.35268639785501
ICAM2,ICAM4,22.71185,0.0221721307703882,Non-significant background,3914,40.36299886562855
FKBP1B,FKBP1A,83.3333,0.0221335815078465,Non-significant background,3915,40.373311333402086
HNRNPAB,HNRNPA2B1,32.39805,0.0221242062309055,Non-significant background,3916,40.383623801175624
DAPK3,DAPK1,39.17625,0.0221051537895945,Non-significant background,3917,40.39393626894916
GSTM4,GSTP1,29.917,0.0220989607697408,Non-significant background,3918,40.4042487367227
DDX54,DDX56,20.0018,0.02206441489854,Non-significant background,3919,40.41456120449624
YWHAZ,YWHAH,75.35675,0.0220638655834536,Non-significant background,3920,40.424873672269776
CREM,CREB1,60.18435,0.0220603359658191,Non-significant background,3921,40.435186140043314
ZFP41,ZNF22,32.35025,0.022045772440681,Non-significant background,3922,40.44549860781685
PACSIN2,PACSIN3,53.65565,0.0220307920721626,Non-significant background,3923,40.45581107559039
KDSR,RDH14,21.25825,0.0220155906292332,Non-significant background,3924,40.46612354336393
DDX19A,EIF4A3,32.581,0.0220112485043718,Non-significant background,3925,40.476436011137466
GPSM1,GPSM3,20.10185,0.0220099818132097,Non-significant background,3926,40.486748478911004
HM13,SPPL2B,21.59585,0.0218871945154337,Non-significant background,3927,40.49706094668454
ARHGEF1,ARHGEF12,30.5228,0.0218780217454201,Non-significant background,3928,40.50737341445808
CCDC71L,CCDC71,22.38825,0.0218711219010098,Non-significant background,3929,40.51768588223162
MFN2,MFN1,62.3569,0.0218647860989206,Non-significant background,3930,40.527998350005156
CTSC,CTSZ,22.11365,0.0218476587058939,Non-significant background,3931,40.538310817778694
RAD51,RAD51D,20.99525,0.0218337058185193,Non-significant background,3932,40.54862328555223
ALDH9A1,ALDH5A1,30.96725,0.0217980926922068,Non-significant background,3933,40.55893575332577
VDR,THRB,24.81115,0.0217472805200929,Non-significant background,3934,40.56924822109931
CHD2,SMARCA2,20.3444,0.0217290956684702,Non-significant background,3935,40.579560688872846
ZFP36L1,ZFP36L2,49.08125,0.0217205172306141,Non-significant background,3936,40.589873156646384
COQ2,COX10,20.3063,0.0216836486512727,Non-significant background,3937,40.60018562441992
EIF5A,EIF5A2,82.737,0.0216691232243857,Non-significant background,3938,40.61049809219347
MAP3K2,MAP2K5,21.73925,0.0216434746965742,Non-significant background,3939,40.620810559967005
HSD17B7,RDH11,20.66245,0.0216410576450712,Non-significant background,3940,40.63112302774054
HK1,HK2,73.3915,0.0216223700374325,Non-significant background,3941,40.64143549551408
OXSR1,STK3,23.8019,0.0216092027369319,Non-significant background,3942,40.65174796328762
PPP3CA,PPP1CA,33.65785,0.0216046463780609,Non-significant background,3943,40.66206043106115
HSPA13,HSPA4,20.21305,0.0215798023040655,Non-significant background,3944,40.67237289883469
BMPR2,AMHR2,25.32535,0.0215737701313317,Non-significant background,3945,40.682685366608226
LMAN2L,LMAN1,24.41345,0.0215645175824453,Non-significant background,3946,40.692997834381764
TAOK1,STK39,24.6546,0.0215053167182188,Non-significant background,3947,40.7033103021553
ZFX,ZNF711,58.9331,0.0215027950224506,Non-significant background,3948,40.71362276992884
TSPYL4,TSPYL5,41.6371,0.0214727820676819,Non-significant background,3949,40.72393523770238
CREB3L1,CREB3L2,42.54095,0.0214682036128221,Non-significant background,3950,40.734247705475916
UBR3,UBR2,21.10965,0.0214654558276037,Non-significant background,3951,40.74456017324946
DHX16,DHX8,39.34435,0.0214620395787667,Non-significant background,3952,40.754872641023
CYB5R4,CYB5R1,23.1314,0.0214603077912425,Non-significant background,3953,40.76518510879654
NFIB,NFIA,60.43225,0.0214328855634557,Non-significant background,3954,40.775497576570075
TRIM24,TRIM33,47.92395,0.0213506661827997,Non-significant background,3955,40.78581004434361
RTN4IP1,CRYZ,23.9285,0.0213431716681051,Non-significant background,3956,40.79612251211715
TMEM39A,TMEM39B,50.8172,0.0213346587956691,Non-significant background,3957,40.80643497989069
PPM1F,PPM1A,20.96895,0.0212315161596052,Non-significant background,3958,40.81674744766423
TP53I3,ADH5,20.75335,0.02119888930383,Non-significant background,3959,40.827059915437765
GRINA,TMBIM4,28.9678,0.0211895252272494,Non-significant background,3960,40.8373723832113
KLF9,KLF11,25.11365,0.0211888664061279,Non-significant background,3961,40.84768485098484
UBE2L3,UBE2E3,30.57595,0.0211825762893785,Non-significant background,3962,40.85799731875838
ZMYM3,ZMYM2,39.3159,0.021177647441511,Non-significant background,3963,40.86830978653192
GOLGA2,GOLGA8A,38.5323,0.0211754267092278,Non-significant background,3964,40.878622254305455
ABCB9,ABCB8,28.0617,0.0211533458246978,Non-significant background,3965,40.88893472207899
SPAST,FIGNL1,30.9152,0.0211353257249963,Non-significant background,3966,40.89924718985253
EML3,EML2,45.8316,0.0211143212789914,Non-significant background,3967,40.90955965762607
MDH2,LDHB,22.9175,0.0210286672743864,Non-significant background,3968,40.91987212539961
PDIA3,TXNDC5,21.47505,0.0210276572623426,Non-significant background,3969,40.930184593173145
AAK1,STK16,20.51652,0.0209926688561313,Non-significant background,3970,40.94049706094668
ANKRD13B,ANKRD13D,62.894,0.020960175297815,Non-significant background,3971,40.95080952872022
SEPTIN9,SEPTIN11,27.4549,0.0208754318599632,Non-significant background,3972,40.96112199649376
HNRNPA2B1,HNRNPD,31.04705,0.0208497303467876,Non-significant background,3973,40.9714344642673
HGS,STAM2,22.02315,0.0208468580308122,Non-significant background,3974,40.981746932040835
PPP1CC,PPP3CB,32.77865,0.0208242585249722,Non-significant background,3975,40.99205939981437
JDP2,ATF3,44.89035,0.0208158565279565,Non-significant background,3976,41.00237186758791
SOX15,SOX18,22.75685,0.0207986495324756,Non-significant background,3977,41.012684335361456
SEPTIN11,SEPTIN9,27.4549,0.0207763333561378,Non-significant background,3978,41.022996803134994
PPP2R1A,PPP4R1,21.5908,0.0207698140742106,Non-significant background,3979,41.03330927090853
TBX22,TBX19,23.26925,0.0207351095350392,Non-significant background,3980,41.04362173868207
UPF3B,UPF3A,44.42365,0.020731945525413,Non-significant background,3981,41.05393420645561
CCT5,CCT6A,30.2265,0.0207216792157478,Non-significant background,3982,41.064246674229146
HES7,HES4,25.73085,0.0206301695708251,Non-significant background,3983,41.074559142002684
FEZ2,FEZ1,43.8786,0.0205796339465046,Non-significant background,3984,41.08487160977622
MCM2,MCM3,28.59455,0.0205327827730922,Non-significant background,3985,41.09518407754976
PFKM,PFKL,68.7179,0.0204960615453001,Non-significant background,3986,41.10549654532329
PTPN2,PTPN11,20.8895,0.0204645976697096,Non-significant background,3987,41.11580901309683
GALNT10,GALNT11,32.37045,0.0204585481777341,Non-significant background,3988,41.12612148087037
DHX34,DHX32,22.0968,0.0204503151498156,Non-significant background,3989,41.136433948643905
SOD1,CCS,37.5296,0.0204326062771954,Non-significant background,3990,41.14674641641745
ABCB9,ABCB7,22.6633,0.0204206685269368,Non-significant background,3991,41.15705888419099
PPP5C,PPP1CC,27.5399,0.0204164946524915,Non-significant background,3992,41.167371351964526
SPRY1,SPRY2,51.4216,0.0204132327888286,Non-significant background,3993,41.177683819738064
DNAJA1,DNAJA3,27.61335,0.0203227058520916,Non-significant background,3994,41.1879962875116
RXRA,NR2C2,26.51225,0.0202836328909834,Non-significant background,3995,41.19830875528514
MCM7,MCM9,22.7704,0.0202513174177837,Non-significant background,3996,41.20862122305868
TBX2,TBX1,27.7867,0.0202281086550155,Non-significant background,3997,41.218933690832216
TXN,TXNL1,31.81085,0.0202278429692069,Non-significant background,3998,41.229246158605754
HNRNPH1,GRSF1,32.97535,0.0202274227302056,Non-significant background,3999,41.23955862637929
DRG1,DRG2,57.1829,0.0201836954584866,Non-significant background,4000,41.24987109415283
BSX,DLX4,21.5692,0.0201805799209605,Non-significant background,4001,41.26018356192637
CHD7,CHD6,44.57645,0.0201609859625116,Non-significant background,4002,41.270496029699906
CCAR2,CCAR1,32.029,0.0201429693688359,Non-significant background,4003,41.28080849747345
CSKMT,EEF1AKMT4,20.625,0.0201207882270576,Non-significant background,4004,41.29112096524699
LRRC8A,LRRC8C,57.03765,0.0201145750759507,Non-significant background,4005,41.30143343302052
FOS,JDP2,24.5463,0.0200961154750767,Non-significant background,4006,41.31174590079406
MTG2,GTPBP10,34.3198,0.020056531626361,Non-significant background,4007,41.322058368567596
CLEC2B,CLEC2L,22.1994,0.0200449059586079,Non-significant background,4008,41.332370836341134
ZNF530,GZF1,24.43405,0.0200313178555488,Non-significant background,4009,41.34268330411467
SLC39A3,SLC39A1,32.2963,0.0200257208528401,Non-significant background,4010,41.35299577188821
ISL1,ISL2,74.59115,0.0200056270491252,Non-significant background,4011,41.36330823966175
MORF4L2,MSL3,21.836,0.0199812552812071,Non-significant background,4012,41.373620707435286
ZNF468,ZNF761,59.4255,0.0199613234408435,Non-significant background,4013,41.383933175208824
RHOH,RHOC,35.9385,0.0199428715319253,Non-significant background,4014,41.39424564298236
DOCK11,DOCK7,30.3898,0.0199380911904104,Non-significant background,4015,41.4045581107559
PHF2,PHF8,47.6965,0.0199357969569227,Non-significant background,4016,41.414870578529445
LAPTM5,LAPTM4B,27.19715,0.0198801056621446,Non-significant background,4017,41.42518304630298
PRPSAP2,PRPS1,45.37375,0.0198389420159828,Non-significant background,4018,41.43549551407652
MOB3B,MOB4,22.68515,0.0198345762019793,Non-significant background,4019,41.44580798185006
NSD2,NSD1,34.37465,0.0198104598838288,Non-significant background,4020,41.4561204496236
TEAD3,TEAD4,69.04495,0.0197953845455876,Non-significant background,4021,41.466432917397135
ABCF2,ABCF3,35.73455,0.0197567286526059,Non-significant background,4022,41.47674538517067
DDHD2,DDHD1,23.1617,0.0197518221156136,Non-significant background,4023,41.48705785294421
TBX18,TBX19,22.50165,0.0197426270069487,Non-significant background,4024,41.49737032071775
SETBP1,ASH1L,21.8816,0.0197175966566973,Non-significant background,4025,41.50768278849129
TMED3,TMED1,31.54755,0.0196662250534844,Non-significant background,4026,41.517995256264825
SLC6A19,SLC6A8,32.30895,0.0196490461430103,Non-significant background,4027,41.52830772403836
ACAA2,ACAA1,37.7997,0.0196436652000774,Non-significant background,4028,41.5386201918119
TLE5,TLE4,42.3592,0.019623082639345,Non-significant background,4029,41.54893265958544
SNX6,SNX4,20.1467,0.0195816605171087,Non-significant background,4030,41.55924512735898
SLC25A17,SLC25A6,20.1954,0.0195689982920126,Non-significant background,4031,41.569557595132515
UCK1,UCK2,70.6945,0.0195097672883381,Non-significant background,4032,41.57987006290605
MAP1LC3B,GABARAPL2,38.0581,0.0194701149048777,Non-significant background,4033,41.59018253067959
ZSCAN18,ZNF444,23.33785,0.0194607753013598,Non-significant background,4034,41.60049499845313
DHX16,DHX34,23.7698,0.0194585488044847,Non-significant background,4035,41.61080746622667
AP2M1,AP1M1,40.10105,0.0194126513124688,Non-significant background,4036,41.621119934000205
CALCOCO2,TAX1BP1,23.86515,0.0193844222774108,Non-significant background,4037,41.63143240177374
ETHE1,HAGHL,24.3201,0.0193651846993085,Non-significant background,4038,41.64174486954728
KHSRP,FUBP3,47.07585,0.0193590210826816,Non-significant background,4039,41.65205733732082
LIN28A,YBX1,30.69735,0.0193304615334929,Non-significant background,4040,41.66236980509436
PPP2CA,PPP2CB,97.411,0.0193226804899394,Aneuploidy vulnerability,4041,41.672682272867895
PAQR3,ADIPOR2,25.8372,0.0193070972224888,Non-significant background,4042,41.68299474064144
ZNF572,GZF1,21.75905,0.0192516220466613,Non-significant background,4043,41.69330720841498
CCDC88C,HOOK3,20.4615,0.019221659465076,Non-significant background,4044,41.70361967618852
FEV,ETV5,21.56865,0.0191653059858184,Non-significant background,4045,41.713932143962055
EIF4G3,EIF4G2,22.34055,0.0191633056390762,Non-significant background,4046,41.72424461173559
BRWD1,BRWD3,48.2398,0.0191388759695756,Non-significant background,4047,41.73455707950913
AKT1,AKT2,81.37365,0.0191151631469181,Non-significant background,4048,41.74486954728266
DOK2,DOK1,32.66985,0.0190976481852629,Non-significant background,4049,41.7551820150562
USP2,USP8,21.3977,0.0190962511243131,Non-significant background,4050,41.76549448282974
NEU3,NEU1,23.80995,0.0190940568573587,Non-significant background,4051,41.775806950603275
NME7,NME6,24.50955,0.0190312828705944,Non-significant background,4052,41.78611941837681
SCFD1,STXBP2,21.4102,0.0189950561312845,Non-significant background,4053,41.79643188615035
PPP6R1,PPP6R2,41.2698,0.018973931395879,Non-significant background,4054,41.80674435392389
HES7,HES1,22.56985,0.018973543689811,Non-significant background,4055,41.817056821697435
SIM2,HIF1A,23.1697,0.0189477455008871,Non-significant background,4056,41.82736928947097
ECHDC3,AUH,27.1883,0.0189438402855658,Non-significant background,4057,41.83768175724451
ETS2,ETV5,20.66955,0.0188960066127877,Non-significant background,4058,41.84799422501805
APOOL,APOO,29.4192,0.0188854077791584,Non-significant background,4059,41.85830669279159
DHX36,DHX57,35.2994,0.0188851095630556,Non-significant background,4060,41.868619160565125
CYB5R4,CYB5RL,20.63065,0.0188838255660345,Non-significant background,4061,41.87893162833866
CBX1,CBX3,71.19775,0.0188555592856418,Non-significant background,4062,41.8892440961122
SLC25A16,SLC25A23,22.39725,0.0188543879232492,Non-significant background,4063,41.89955656388574
CTSF,CTSL,29.40085,0.0187899874563579,Non-significant background,4064,41.90986903165928
PPP4C,PPP2CB,64.93575,0.0187722166942775,Non-significant background,4065,41.920181499432815
NPAS1,EPAS1,21.1903,0.0187274398312766,Non-significant background,4066,41.93049396720635
NANP,HDHD3,21.24325,0.0187154946137851,Non-significant background,4067,41.94080643497989
PTP4A1,CDC14A,20.898755,0.0187085118514891,Non-significant background,4068,41.95111890275343
BCL2L1,BCL2L2,45.4713,0.0186688148230762,Non-significant background,4069,41.96143137052697
RGS16,RGS20,26.38965,0.0186375102165187,Non-significant background,4070,41.971743838300505
NR2C2,NR2C1,62.38745,0.0186172682705383,Non-significant background,4071,41.98205630607404
ZNF680,ZNF273,69.6054,0.0185862767357134,Non-significant background,4072,41.99236877384758
KLF7,KLF6,53.38965,0.0185712940229001,Non-significant background,4073,42.00268124162112
ICAM1,ICAM3,46.16275,0.0185710001226442,Non-significant background,4074,42.01299370939466
APOO,APOOL,29.4192,0.0185593073694363,Non-significant background,4075,42.023306177168195
CSNK1G3,CSNK1A1,43.6049,0.0185529230691096,Non-significant background,4076,42.03361864494173
MKNK1,MAPKAPK2,29.0704,0.0185435822709417,Non-significant background,4077,42.04393111271527
PLCD3,PLCG2,24.4895,0.0185375049434036,Non-significant background,4078,42.05424358048881
USP44,USP3,30.78,0.0184940923358568,Non-significant background,4079,42.06455604826235
FAHD2A,FAHD2B,98.0892,0.018487961948889,Non-significant background,4080,42.074868516035885
HEYL,HES4,24.99315,0.0184854119125819,Non-significant background,4081,42.08518098380943
KLF11,KLF16,26.05405,0.0184800936680279,Non-significant background,4082,42.09549345158297
KIF13A,KIF16B,23.44275,0.0184706956256882,Non-significant background,4083,42.105805919356506
ILKAP,PPM1A,22.22595,0.0184623793582431,Non-significant background,4084,42.116118387130044
SMARCA2,CHD2,20.3444,0.0183757903613299,Non-significant background,4085,42.12643085490358
HNRNPC,RALY,45.09635,0.0183557178883627,Non-significant background,4086,42.13674332267712
CLK4,CLK3,51.90975,0.0183170773531957,Non-significant background,4087,42.14705579045066
ARRB2,ARRB1,76.18795,0.0183004457703925,Non-significant background,4088,42.157368258224196
FKBP3,FKBP14,20.248,0.0182794901017004,Non-significant background,4089,42.167680725997734
MOK,MAPK14,22.98165,0.0182694336199191,Non-significant background,4090,42.17799319377127
ETNK1,CHKA,28.6694,0.0182565237941473,Non-significant background,4091,42.1883056615448
PPP2R5C,PPP2R5D,75.7273,0.0182375759818219,Non-significant background,4092,42.19861812931834
KAT5,KAT6B,23.601705,0.0182349786622938,Non-significant background,4093,42.20893059709188
CDK2,CDK13,25.307615,0.0182308960900518,Non-significant background,4094,42.219243064865424
SEPTIN9,SEPTIN8,25.8716,0.0181861436519369,Non-significant background,4095,42.22955553263896
PEX1,NVL,22.30055,0.0181714851301612,Non-significant background,4096,42.2398680004125
PDZD11,LIN7C,32.38035,0.0181629962293813,Non-significant background,4097,42.25018046818604
GOLPH3,GOLPH3L,66.92865,0.0181459197267824,Non-significant background,4098,42.260492935959576
HEBP1,HEBP2,24.4057,0.0181366809705806,Non-significant background,4099,42.270805403733114
SLC25A25,SLC25A12,20.15835,0.0180818628596886,Non-significant background,4100,42.28111787150665
NR1H4,THRB,22.8447,0.0180694299309368,Non-significant background,4101,42.29143033928019
STAT3,STAT6,22.8099,0.0180479366850688,Non-significant background,4102,42.30174280705373
REEP6,REEP4,22.382,0.0180315264475429,Non-significant background,4103,42.312055274827266
ATG4C,ATG4A,27.47145,0.0180169611955837,Non-significant background,4104,42.322367742600804
B4GALT4,B4GALT7,25.64985,0.0179859469241749,Non-significant background,4105,42.33268021037434
CDC34,UBE2K,27.71185,0.0179856644911018,Non-significant background,4106,42.34299267814788
RDX,NF2,46.86395,0.0179134302071664,Non-significant background,4107,42.353305145921425
BCL2L2,BCL2L1,45.4713,0.0178981571960258,Non-significant background,4108,42.363617613694956
SRSF11,SREK1,44.7579,0.0178824614494905,Non-significant background,4109,42.373930081468494
HIVEP2,HIVEP3,31.1233,0.0178591372652808,Non-significant background,4110,42.38424254924203
ABHD12,ABHD17B,21.84445,0.0178510971423079,Non-significant background,4111,42.39455501701557
GOLGA8A,GOLGA2,38.5323,0.0178224909752627,Non-significant background,4112,42.40486748478911
ZNF668,ZNF579,22.7456,0.0178038837014409,Non-significant background,4113,42.415179952562646
HNRNPA1L2,RBMXL1,25.60095,0.0177681675147211,Non-significant background,4114,42.425492420336184
YWHAQ,YWHAH,70.4687,0.0177603934668641,Non-significant background,4115,42.43580488810972
FDX2,FDX1,28.883,0.0177156794057068,Non-significant background,4116,42.44611735588326
UBE2L6,UBE2E1,29.8791,0.0176784255571586,Non-significant background,4117,42.4564298236568
ARFGEF1,CYTH2,27.423895,0.017612468201665,Non-significant background,4118,42.466742291430336
FOSL1,ATF3,26.26245,0.0176023428854069,Non-significant background,4119,42.477054759203874
DHX36,DHX33,23.34295,0.0175895336476938,Non-significant background,4120,42.48736722697742
GALNT2,GALNT12,39.2391,0.0175510820469015,Non-significant background,4121,42.49767969475096
RARB,NR1D2,26.1311,0.0175315063517405,Non-significant background,4122,42.507992162524495
SLC39A4,SLC39A10,21.44195,0.0174995715399924,Non-significant background,4123,42.51830463029803
KLF9,KLF3,21.6904,0.0174758958965082,Non-significant background,4124,42.52861709807157
TRIB3,STK40,25.2061,0.0174396338575603,Non-significant background,4125,42.53892956584511
UBXN2B,NSFL1C,48.36655,0.0174104877534664,Non-significant background,4126,42.54924203361865
PTPRA,PTPRG,22.2007,0.0174001053780611,Non-significant background,4127,42.559554501392185
PRSS16,PRCP,23.57185,0.0173832486671918,Non-significant background,4128,42.56986696916572
PCMTD1,PCMT1,22.33985,0.0173668844793882,Non-significant background,4129,42.58017943693926
POLR2A,POLR3A,30.86,0.0173219885405961,Non-significant background,4130,42.5904919047128
ANXA5,ANXA7,40.32255,0.0172851830576626,Non-significant background,4131,42.60080437248634
RASA2,RASA3,59.89785,0.0172433513093791,Non-significant background,4132,42.611116840259875
DNMT3B,DNMT3A,47.19155,0.0172323121963258,Non-significant background,4133,42.62142930803341
CHP1,TESC,33.8138,0.0172263179206225,Non-significant background,4134,42.63174177580695
ACAT2,ACAT1,42.046,0.0172202736493394,Non-significant background,4135,42.64205424358049
PTPN12,PTPN18,29.5485,0.0172124070710896,Non-significant background,4136,42.65236671135403
UBA52,RPS27A,66.1358,0.0171975635477186,Non-significant background,4137,42.662679179127565
NFIA,NFIC,64.5035,0.0171837563580324,Non-significant background,4138,42.6729916469011
HEXB,HEXA,54.7805,0.0171718822399643,Non-significant background,4139,42.68330411467464
PRCP,DPP7,41.0938,0.0171695285627984,Non-significant background,4140,42.69361658244818
EIF4A1,DDX23,22.0954,0.0171255464666711,Non-significant background,4141,42.70392905022172
PPIB,NKTR,23.911325,0.0171050428557596,Non-significant background,4142,42.714241517995255
HMGN2,HMGN4,86.6667,0.0170800413804157,Non-significant background,4143,42.72455398576879
RFX3,RFX2,64.9659,0.0170198681077752,Non-significant background,4144,42.73486645354233
GPATCH2L,GPATCH2,30.9553,0.0170173808832356,Non-significant background,4145,42.74517892131587
SOCS2,SOCS1,28.39055,0.0170088693880651,Non-significant background,4146,42.755491389089414
CSNK1G2,CSNK1G3,79.3952,0.0169882499897936,Non-significant background,4147,42.76580385686295
CASP3,CASP10,23.20845,0.0169624876973724,Non-significant background,4148,42.77611632463649
CDC42BPA,CDC42BPB,61.30815,0.0169549636786572,Non-significant background,4149,42.78642879241003
FOXK2,FOXK1,50.96555,0.0169389660141214,Non-significant background,4150,42.796741260183566
ZSCAN32,ZNF444,20.667,0.0169340394144284,Non-significant background,4151,42.8070537279571
IL10RB,IFNAR1,20.4635,0.0169247803293565,Non-significant background,4152,42.817366195730635
DDX55,DDX6,20.92755,0.0168415359638802,Non-significant background,4153,42.82767866350417
FEV,ELK4,23.4787,0.0168132282856471,Non-significant background,4154,42.83799113127771
STAT5A,STAT1,27.7427,0.0168032635227701,Non-significant background,4155,42.84830359905125
CBR1,DHRS4,23.4235,0.016775383765443,Non-significant background,4156,42.85861606682479
REEP5,REEP4,24.33245,0.0167728570264661,Non-significant background,4157,42.868928534598325
PPM1N,PPM1K,22.8126,0.0167563026453232,Non-significant background,4158,42.87924100237186
