rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
88,MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,0.015097670589384432,73.94814814814815,310.08047018396815,BTRC,0.05106066120679454,0,0,Reactome_2022
89,Signaling By NTRK3 (TRKC) R-HSA-9034015,0.015097670589384432,73.94814814814815,310.08047018396815,NRAS,0.05106066120679454,0,0,Reactome_2022
90,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,0.01603407239546545,69.32291666666667,286.5143387139707,NRAS,0.05134314671313936,0,0,Reactome_2022
91,Platelet Sensitization By LDL R-HSA-432142,0.01603407239546545,69.32291666666667,286.5143387139707,PPP2CB,0.05134314671313936,0,0,Reactome_2022
92,Tie2 Signaling R-HSA-210993,0.01603407239546545,69.32291666666667,286.5143387139707,NRAS,0.05134314671313936,0,0,Reactome_2022
93,Beta-catenin Phosphorylation Cascade R-HSA-196299,0.01603407239546545,69.32291666666667,286.5143387139707,PPP2CB,0.05134314671313936,0,0,Reactome_2022
94,SHC-mediated cascade:FGFR3 R-HSA-5654704,0.01603407239546545,69.32291666666667,286.5143387139707,NRAS,0.05134314671313936,0,0,Reactome_2022
95,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,0.016969630876880012,65.24183006535948,265.9472259849427,NRAS,0.051819311216528545,0,0,Reactome_2022
96,Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,0.016969630876880012,65.24183006535948,265.9472259849427,NRAS,0.051819311216528545,0,0,Reactome_2022
97,Signaling By FLT3 Fusion Proteins R-HSA-9703465,0.016969630876880012,65.24183006535948,265.9472259849427,NRAS,0.051819311216528545,0,0,Reactome_2022
98,Signaling To RAS R-HSA-167044,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
99,FRS-mediated FGFR3 Signaling R-HSA-5654706,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
100,RAS Processing R-HSA-9648002,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
101,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
102,SHC-mediated cascade:FGFR4 R-HSA-5654719,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
103,Signaling By KIT In Disease R-HSA-9669938,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
104,Signaling By PDGFR In Disease R-HSA-9671555,0.01790434673262116,61.614197530864196,247.8561570760289,NRAS,0.051819311216528545,0,0,Reactome_2022
105,CD209 (DC-SIGN) Signaling R-HSA-5621575,0.018838220672014273,58.36842105263158,231.83163218032678,NRAS,0.05281133166679354,0,0,Reactome_2022
106,SHC-mediated cascade:FGFR1 R-HSA-5654688,0.018838220672014273,58.36842105263158,231.83163218032678,NRAS,0.05281133166679354,0,0,Reactome_2022
107,FRS-mediated FGFR4 Signaling R-HSA-5654712,0.019771253405680735,55.44722222222222,217.54863156976407,NRAS,0.05281133166679354,0,0,Reactome_2022
108,CTLA4 Inhibitory Signaling R-HSA-389513,0.019771253405680735,55.44722222222222,217.54863156976407,PPP2CB,0.05281133166679354,0,0,Reactome_2022
109,VxPx Cargo-Targeting To Cilium R-HSA-5620916,0.019771253405680735,55.44722222222222,217.54863156976407,ARF4,0.05281133166679354,0,0,Reactome_2022
110,SHC1 Events In ERBB2 Signaling R-HSA-1250196,0.019771253405680735,55.44722222222222,217.54863156976407,NRAS,0.05281133166679354,0,0,Reactome_2022
111,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,0.019771253405680735,55.44722222222222,217.54863156976407,NRAS,0.05281133166679354,0,0,Reactome_2022
112,Signaling By FGFR3 In Disease R-HSA-5655332,0.019771253405680735,55.44722222222222,217.54863156976407,NRAS,0.05281133166679354,0,0,Reactome_2022
113,Mitotic Anaphase R-HSA-68882,0.020121238255622897,10.102813299232736,39.46138054928236,"PPP2CB, NDEL1",0.05281133166679354,0,0,Reactome_2022
114,Mitotic Metaphase And Anaphase R-HSA-2555396,0.020284040535503277,10.058568882098294,39.20750569513908,"PPP2CB, NDEL1",0.05281133166679354,0,0,Reactome_2022
115,FRS-mediated FGFR1 Signaling R-HSA-5654693,0.020703445636816073,52.804232804232804,204.7460437251252,NRAS,0.05281133166679354,0,0,Reactome_2022
116,SHC-mediated cascade:FGFR2 R-HSA-5654699,0.020703445636816073,52.804232804232804,204.7460437251252,NRAS,0.05281133166679354,0,0,Reactome_2022
117,E2F Mediated Regulation Of DNA Replication R-HSA-113510,0.020703445636816073,52.804232804232804,204.7460437251252,PPP2CB,0.05281133166679354,0,0,Reactome_2022
118,ERK/MAPK Targets R-HSA-198753,0.020703445636816073,52.804232804232804,204.7460437251252,PPP2CB,0.05281133166679354,0,0,Reactome_2022
119,Signaling By NTRK2 (TRKB) R-HSA-9006115,0.021634798076404317,50.40151515151515,193.21180108339513,NRAS,0.05410179682487101,0,0,Reactome_2022
120,FRS-mediated FGFR2 Signaling R-HSA-5654700,0.02256531142960272,48.207729468599034,182.7719626724847,NRAS,0.05410179682487101,0,0,Reactome_2022
121,DARPP-32 Events R-HSA-180024,0.02256531142960272,48.207729468599034,182.7719626724847,PPP2CB,0.05410179682487101,0,0,Reactome_2022
122,Downstream Signaling Of Activated FGFR3 R-HSA-5654708,0.02256531142960272,48.207729468599034,182.7719626724847,NRAS,0.05410179682487101,0,0,Reactome_2022
123,Signaling By EGFR In Cancer R-HSA-1643713,0.02256531142960272,48.207729468599034,182.7719626724847,NRAS,0.05410179682487101,0,0,Reactome_2022
124,Signaling By ERBB2 KD Mutants R-HSA-9664565,0.02256531142960272,48.207729468599034,182.7719626724847,NRAS,0.05410179682487101,0,0,Reactome_2022
125,Signaling By Erythropoietin R-HSA-9006335,0.02256531142960272,48.207729468599034,182.7719626724847,NRAS,0.05410179682487101,0,0,Reactome_2022
126,Signal Transduction R-HSA-162582,0.022770409229030973,3.288766540494885,12.439080068322971,"PPP2CB, NRAS, HNRNPF, CHD3, BTRC, NDEL1",0.05410179682487101,0,0,Reactome_2022
127,Cell Cycle R-HSA-1640170,0.022827003975942256,5.567396313364055,21.043706154769087,"PPP2CB, BTRC, NDEL1",0.05410179682487101,0,0,Reactome_2022
128,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,0.02349498640716487,46.19675925925926,173.2825760780302,PPP2CB,0.054821634950051365,0,0,Reactome_2022
129,Signaling By ERBB2 In Cancer R-HSA-1227990,0.02349498640716487,46.19675925925926,173.2825760780302,NRAS,0.054821634950051365,0,0,Reactome_2022
130,Metabolism Of RNA R-HSA-8953854,0.023936097066641675,5.463235294117647,20.39080252280931,"DDX39A, HNRNPF, MAGOHB",0.05542127090045496,0,0,Reactome_2022
131,Downstream Signaling Of Activated FGFR4 R-HSA-5654716,0.02442382371261493,44.346666666666664,164.6235293172426,NRAS,0.055693719223462834,0,0,Reactome_2022
132,FGFR2 Alternative Splicing R-HSA-6803529,0.02442382371261493,44.346666666666664,164.6235293172426,HNRNPF,0.055693719223462834,0,0,Reactome_2022
133,FLT3 Signaling In Disease R-HSA-9682385,0.02535182406329611,42.638888888888886,156.69384876205734,NRAS,0.056474485035337724,0,0,Reactome_2022
134,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,0.02535182406329611,42.638888888888886,156.69384876205734,NRAS,0.056474485035337724,0,0,Reactome_2022
135,DAP12 Signaling R-HSA-2424491,0.02627898816211653,41.05761316872428,149.40806261137496,NRAS,0.056474485035337724,0,0,Reactome_2022
136,Downstream Signal Transduction R-HSA-186763,0.02627898816211653,41.05761316872428,149.40806261137496,NRAS,0.056474485035337724,0,0,Reactome_2022
137,PIP3 Activates AKT Signaling R-HSA-1257604,0.026327905263510903,8.719593100398054,31.714257603527813,"PPP2CB, CHD3",0.056474485035337724,0,0,Reactome_2022
138,RHO GTPase Effectors R-HSA-195258,0.026510229250862088,8.68649482264816,31.53392728855315,"PPP2CB, NDEL1",0.056474485035337724,0,0,Reactome_2022
139,RAF/MAP Kinase Cascade R-HSA-5673001,0.026876444108494803,8.621036518696698,31.178022189797243,"PPP2CB, NRAS",0.056474485035337724,0,0,Reactome_2022
140,Cell Cycle Checkpoints R-HSA-69620,0.026876444108494803,8.621036518696698,31.178022189797243,"PPP2CB, NDEL1",0.056474485035337724,0,0,Reactome_2022
141,Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,0.027205316711375317,39.589285714285715,142.69335919589085,CHD3,0.056474485035337724,0,0,Reactome_2022
142,Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,0.027205316711375317,39.589285714285715,142.69335919589085,PPP2CB,0.056474485035337724,0,0,Reactome_2022
143,Downstream Signaling Of Activated FGFR2 R-HSA-5654696,0.027205316711375317,39.589285714285715,142.69335919589085,NRAS,0.056474485035337724,0,0,Reactome_2022
144,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,0.027205316711375317,39.589285714285715,142.69335919589085,PPP2CB,0.056474485035337724,0,0,Reactome_2022
145,FCERI Mediated MAPK Activation R-HSA-2871796,0.027205316711375317,39.589285714285715,142.69335919589085,NRAS,0.056474485035337724,0,0,Reactome_2022
146,MAPK1/MAPK3 Signaling R-HSA-5684996,0.027987548735728198,8.430374331550802,30.146981142678893,"PPP2CB, NRAS",0.056782427562088546,0,0,Reactome_2022
147,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,0.028130810426474934,38.22222222222222,136.48734525751556,PPP2CB,0.056782427562088546,0,0,Reactome_2022
148,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,0.028130810426474934,38.22222222222222,136.48734525751556,NRAS,0.056782427562088546,0,0,Reactome_2022
149,Signaling By CSF3 (G-CSF) R-HSA-9674555,0.028130810426474934,38.22222222222222,136.48734525751556,NRAS,0.056782427562088546,0,0,Reactome_2022
150,Metabolism Of Proteins R-HSA-392499,0.02829689081167203,3.4285714285714284,12.222868613761792,"DDX17, ARF4, RAB31, CHD3, BTRC",0.056782427562088546,0,0,Reactome_2022
151,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,0.02905547000861942,36.946296296296296,130.736261970552,PPP2CB,0.05791851968605593,0,0,Reactome_2022
152,Adaptive Immune System R-HSA-1280218,0.030669123862130648,4.944606164383561,17.2294745818678,"PPP2CB, NRAS, BTRC",0.05962557162555236,0,0,Reactome_2022
153,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,0.030902289613243084,34.63368055555556,120.41870977627711,NRAS,0.05962557162555236,0,0,Reactome_2022
154,Signaling To ERKs R-HSA-187687,0.030902289613243084,34.63368055555556,120.41870977627711,NRAS,0.05962557162555236,0,0,Reactome_2022
155,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,0.030902289613243084,34.63368055555556,120.41870977627711,PPP2CB,0.05962557162555236,0,0,Reactome_2022
156,Signaling By WNT In Cancer R-HSA-4791275,0.030902289613243084,34.63368055555556,120.41870977627711,PPP2CB,0.05962557162555236,0,0,Reactome_2022
157,Immune System R-HSA-168256,0.03146459875653702,3.3250405425328027,11.500956844270588,"PPP2CB, NRAS, RAB31, HNRNPF, BTRC",0.06032384857144995,0,0,Reactome_2022
158,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,0.031824451052594106,33.582491582491585,115.77632426352072,PPP2CB,0.060627593460954594,0,0,Reactome_2022
159,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,0.03274578118305316,32.59313725490196,111.43532169951338,HNRNPF,0.061990441107540886,0,0,Reactome_2022
160,Intracellular Signaling By Second Messengers R-HSA-9006925,0.03361492453914331,7.614938080495356,25.83584866953874,"PPP2CB, CHD3",0.06255278083266219,0,0,Reactome_2022
161,Regulation Of TP53 Degradation R-HSA-6804757,0.0336662807139245,31.66031746031746,107.36832116912788,PPP2CB,0.06255278083266219,0,0,Reactome_2022
162,Signaling By FGFR1 In Disease R-HSA-5655302,0.0336662807139245,31.66031746031746,107.36832116912788,NRAS,0.06255278083266219,0,0,Reactome_2022
163,FLT3 Signaling R-HSA-9607240,0.03458595035428571,30.77932098765432,103.55110778477112,NRAS,0.0630931579190303,0,0,Reactome_2022
164,Regulation Of TP53 Expression And Degradation R-HSA-6806003,0.03458595035428571,30.77932098765432,103.55110778477112,PPP2CB,0.0630931579190303,0,0,Reactome_2022
165,MAP2K And MAPK Activation R-HSA-5674135,0.03458595035428571,30.77932098765432,103.55110778477112,NRAS,0.0630931579190303,0,0,Reactome_2022
166,Signaling By RAF1 Mutants R-HSA-9656223,0.03550479080110603,29.945945945945947,99.96219201416403,NRAS,0.06437916886224647,0,0,Reactome_2022
167,MAPK Family Signaling Cascades R-HSA-5683057,0.036064182298680456,7.321295606850335,24.324675827078842,"PPP2CB, NRAS",0.06500190941259172,0,0,Reactome_2022
168,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,0.03825634405058935,27.695833333333333,90.3838530444344,NRAS,0.0685426164239726,0,0,Reactome_2022
169,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,0.03917187477725447,27.018970189701896,87.53595883632167,BTRC,0.06895166261961168,0,0,Reactome_2022
170,Signaling By FGFR2 In Disease R-HSA-5655253,0.03917187477725447,27.018970189701896,87.53595883632167,NRAS,0.06895166261961168,0,0,Reactome_2022
171,Signaling By SCF-KIT R-HSA-1433557,0.03917187477725447,27.018970189701896,87.53595883632167,NRAS,0.06895166261961168,0,0,Reactome_2022
172,DAP12 Interactions R-HSA-2172127,0.040086579837034224,26.374338624338623,84.83869553971446,NRAS,0.06974601462975319,0,0,Reactome_2022
173,SUMOylation Of Transcription Cofactors R-HSA-3899300,0.040086579837034224,26.374338624338623,84.83869553971446,DDX17,0.06974601462975319,0,0,Reactome_2022
174,Interleukin-12 Signaling R-HSA-9020591,0.04100045992096377,25.75968992248062,82.28088014399276,HNRNPF,0.07092608296672467,0,0,Reactome_2022
175,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,0.04191351573394886,25.1729797979798,79.85239065693193,CHD3,0.07209124706239203,0,0,Reactome_2022
176,RNA Polymerase I Transcription Initiation R-HSA-73762,0.04282574798293701,24.612345679012346,77.54404440566205,CHD3,0.07324176217536386,0,0,Reactome_2022
177,IRS-mediated Signaling R-HSA-112399,0.04373715736448407,24.07608695652174,75.34749261223973,NRAS,0.07367598560413634,0,0,Reactome_2022
178,Cyclin D Associated Events In G1 R-HSA-69231,0.04373715736448407,24.07608695652174,75.34749261223973,PPP2CB,0.07367598560413634,0,0,Reactome_2022
179,Transcriptional Regulation By TP53 R-HSA-3700989,0.043813958216413304,6.560494652406417,20.519933750674706,"PPP2CB, CHD3",0.07367598560413634,0,0,Reactome_2022
180,Signaling By EGFR R-HSA-177929,0.04555751032182184,23.07060185185185,71.26000869785321,NRAS,0.07576138456833356,0,0,Reactome_2022
181,Signaling By ERBB2 R-HSA-1227986,0.04555751032182184,23.07060185185185,71.26000869785321,NRAS,0.07576138456833356,0,0,Reactome_2022
182,Cargo Trafficking To Periciliary Membrane R-HSA-5620920,0.04646645529524364,22.598639455782312,69.35578082800635,ARF4,0.07684836837290293,0,0,Reactome_2022
183,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,0.04737458019912608,22.145555555555557,67.53662482568532,BTRC,0.07707972237803758,0,0,Reactome_2022
184,IRS-related Events Triggered By IGF1R R-HSA-2428928,0.04737458019912608,22.145555555555557,67.53662482568532,NRAS,0.07707972237803758,0,0,Reactome_2022
185,Vpu Mediated Degradation Of CD4 R-HSA-180534,0.04737458019912608,22.145555555555557,67.53662482568532,BTRC,0.07707972237803758,0,0,Reactome_2022
186,IGF1R Signaling Cascade R-HSA-2428924,0.048281885719464374,21.71023965141612,65.79719781355674,NRAS,0.07730238085935519,0,0,Reactome_2022
187,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,0.048281885719464374,21.71023965141612,65.79719781355674,NRAS,0.07730238085935519,0,0,Reactome_2022
188,Signaling By PDGF R-HSA-186797,0.048281885719464374,21.71023965141612,65.79719781355674,NRAS,0.07730238085935519,0,0,Reactome_2022
189,Insulin Receptor Signaling Cascade R-HSA-74751,0.04918837257235504,21.291666666666668,64.13258686532767,NRAS,0.07792473760146772,0,0,Reactome_2022
190,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,0.04918837257235504,21.291666666666668,64.13258686532767,NRAS,0.07792473760146772,0,0,Reactome_2022
191,M Phase R-HSA-68886,0.049767060925504016,6.101151571739807,18.30590701812058,"PPP2CB, NDEL1",0.07812594028678599,0,0,Reactome_2022
192,Interleukin-12 Family Signaling R-HSA-447115,0.05009404144634451,20.88888888888889,62.538267077796924,HNRNPF,0.07812594028678599,0,0,Reactome_2022
193,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,0.05009404144634451,20.88888888888889,62.538267077796924,BTRC,0.07812594028678599,0,0,Reactome_2022
194,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,0.05280614714857625,19.76686507936508,58.13687386922473,CHD3,0.08109515454959926,0,0,Reactome_2022
195,NCAM Signaling For Neurite Out-Growth R-HSA-375165,0.05280614714857625,19.76686507936508,58.13687386922473,NRAS,0.08109515454959926,0,0,Reactome_2022
196,Signaling By ERBB4 R-HSA-1236394,0.05280614714857625,19.76686507936508,58.13687386922473,NRAS,0.08109515454959926,0,0,Reactome_2022
197,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,0.053708551061233394,19.419103313840157,56.7850128051737,BTRC,0.08202741278895673,0,0,Reactome_2022
198,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,0.05461014047974239,19.083333333333332,55.485472758532836,BTRC,0.08202741278895673,0,0,Reactome_2022
199,Degradation Of GLI1 By Proteasome R-HSA-5610780,0.05461014047974239,19.083333333333332,55.485472758532836,BTRC,0.08202741278895673,0,0,Reactome_2022
200,Degradation Of GLI2 By Proteasome R-HSA-5610783,0.05461014047974239,19.083333333333332,55.485472758532836,BTRC,0.08202741278895673,0,0,Reactome_2022
201,HDACs Deacetylate Histones R-HSA-3214815,0.0555109160756712,18.75894538606403,54.2354050228785,CHD3,0.08202741278895673,0,0,Reactome_2022
202,Post NMDA Receptor Activation Events R-HSA-438064,0.05641087856250512,18.44537037037037,53.032159970359054,NRAS,0.08202741278895673,0,0,Reactome_2022
203,Ca2+ Pathway R-HSA-4086398,0.05641087856250512,18.44537037037037,53.032159970359054,NRAS,0.08202741278895673,0,0,Reactome_2022
204,Regulation Of PTEN Gene Transcription R-HSA-8943724,0.05641087856250512,18.44537037037037,53.032159970359054,CHD3,0.08202741278895673,0,0,Reactome_2022
205,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,0.05641087856250512,18.44537037037037,53.032159970359054,BTRC,0.08202741278895673,0,0,Reactome_2022
206,Signaling By FGFR In Disease R-HSA-1226099,0.05641087856250512,18.44537037037037,53.032159970359054,NRAS,0.08202741278895673,0,0,Reactome_2022
207,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,0.05641087856250512,18.44537037037037,53.032159970359054,PPP2CB,0.08202741278895673,0,0,Reactome_2022
208,RAB Geranylgeranylation R-HSA-8873719,0.05731002862727961,18.14207650273224,51.8732701693752,RAB31,0.08253740964981418,0,0,Reactome_2022
209,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,0.05731002862727961,18.14207650273224,51.8732701693752,NRAS,0.08253740964981418,0,0,Reactome_2022
210,Signaling By MET R-HSA-6806834,0.058208366956890085,17.84856630824373,50.75643515113452,NRAS,0.08343199263820912,0,0,Reactome_2022
211,Regulation Of RAS By GAPs R-HSA-5658442,0.0600026111891116,17.2890625,48.64048131974362,NRAS,0.08559614202806914,0,0,Reactome_2022
212,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,0.060471840035812,5.452746027320881,15.298101437996818,"PPP2CB, NRAS",0.0858586030697142,0,0,Reactome_2022
213,Activation Of NF-kappaB In B Cells R-HSA-1169091,0.06089851847702341,17.022222222222222,47.63747925968391,BTRC,0.08605846977269506,0,0,Reactome_2022
214,Costimulation By CD28 Family R-HSA-388841,0.06268790682834453,16.512437810945272,45.73262853376193,PPP2CB,0.08817317736136311,0,0,Reactome_2022
215,Glycolysis R-HSA-70171,0.06358138928022476,16.268790849673202,44.82758713858363,PPP2CB,0.08860184339512803,0,0,Reactome_2022
216,Circadian Clock R-HSA-400253,0.06358138928022476,16.268790849673202,44.82758713858363,BTRC,0.08860184339512803,0,0,Reactome_2022
217,Extra-nuclear Estrogen Signaling R-HSA-9009391,0.06714725693918218,15.361882716049383,41.49040525939519,NRAS,0.09313974349628497,0,0,Reactome_2022
218,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,0.06803671175551504,15.150684931506849,40.72061468284932,NRAS,0.0935116449242467,0,0,Reactome_2022
219,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,0.06803671175551504,15.150684931506849,40.72061468284932,CHD3,0.0935116449242467,0,0,Reactome_2022
220,Signaling By Insulin Receptor R-HSA-74752,0.07070025813490022,14.550438596491228,38.54856507595181,NRAS,0.09576681754157491,0,0,Reactome_2022
221,Oncogenic MAPK Signaling R-HSA-6802957,0.07158650318891448,14.36075036075036,37.867126289308175,NRAS,0.09576681754157491,0,0,Reactome_2022
222,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,0.07158650318891448,14.36075036075036,37.867126289308175,ARF4,0.09576681754157491,0,0,Reactome_2022
223,RNA Polymerase I Promoter Clearance R-HSA-73854,0.07158650318891448,14.36075036075036,37.867126289308175,CHD3,0.09576681754157491,0,0,Reactome_2022
224,FCERI Mediated NF-kB Activation R-HSA-2871837,0.07158650318891448,14.36075036075036,37.867126289308175,BTRC,0.09576681754157491,0,0,Reactome_2022
225,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,0.07158650318891448,14.36075036075036,37.867126289308175,BTRC,0.09576681754157491,0,0,Reactome_2022
226,Neutrophil Degranulation R-HSA-6798695,0.07190465370231207,4.926786165109821,12.969342313184953,"NRAS, RAB31",0.09576681754157491,0,0,Reactome_2022
227,RNA Polymerase I Transcription R-HSA-73864,0.0724719475151733,14.175925925925926,37.20550751521447,CHD3,0.09609716388575844,0,0,Reactome_2022
228,COPI-mediated Anterograde Transport R-HSA-6807878,0.07335659179643492,13.995780590717299,36.56289786863212,ARF4,0.09642067305994284,0,0,Reactome_2022
229,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,0.07335659179643492,13.995780590717299,36.56289786863212,BTRC,0.09642067305994284,0,0,Reactome_2022
230,Platelet Homeostasis R-HSA-418346,0.07600573116353557,13.481707317073171,34.74163890932849,PPP2CB,0.09946836991401828,0,0,Reactome_2022
231,Disease R-HSA-1643685,0.07662850164854464,2.809699769053118,7.217517957083082,"PPP2CB, NRAS, CHD3, BTRC",0.09984925972386119,0,0,Reactome_2022
232,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,0.07952675768817616,12.852067183462532,32.537086758724435,BTRC,0.10273628353708593,0,0,Reactome_2022
233,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,0.07952675768817616,12.852067183462532,32.537086758724435,BTRC,0.10273628353708593,0,0,Reactome_2022
234,Opioid Signaling R-HSA-111885,0.08040502610852071,12.703703703703704,32.021953951870294,PPP2CB,0.10342697802848178,0,0,Reactome_2022
