rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
140,Negative Regulation Of DNA-templated Transcription (GO:0045892),0.25422636920633873,2.1802081536426887,2.985860890199077,"CHD3, BTRC",0.27783310348978446,0,0,GO_Biological_Process_2023
141,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.2633414973376212,3.435185185185185,4.583580028381437,BTRC,0.28575353966422723,0,0,GO_Biological_Process_2023
142,Organelle Assembly (GO:0070925),0.2654730495996998,3.4025614399446176,4.512619724386027,ARF4,0.286037863301085,0,0,GO_Biological_Process_2023
143,Negative Regulation Of Gene Expression (GO:0010629),0.27534326678721155,3.2580431177446103,4.202017834069577,PPP2CB,0.29459804068841516,0,0,GO_Biological_Process_2023
144,Protein Modification By Small Protein Conjugation (GO:0032446),0.29470799573951917,3.002448729721457,3.6683025585825018,BTRC,0.31312606491903855,0,0,GO_Biological_Process_2023
145,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.29675346021738946,2.9773831208257437,3.6170845587943563,BTRC,0.31312606491903855,0,0,GO_Biological_Process_2023
146,Negative Regulation Of Programmed Cell Death (GO:0043069),0.30622487662214065,2.865643274853801,3.3913041422967303,ARF4,0.320906891254709,0,0,GO_Biological_Process_2023
147,Vesicle-Mediated Transport (GO:0016192),0.32611541193576377,2.65189701897019,2.971461047422353,ARF4,0.33942624507599906,0,0,GO_Biological_Process_2023
148,Organelle Organization (GO:0006996),0.3306781658233524,2.6064481747934987,2.8843207944448475,RAB31,0.34184972547954673,0,0,GO_Biological_Process_2023
149,Protein Ubiquitination (GO:0016567),0.34099766080280514,2.508083140877598,2.6983956407164778,BTRC,0.35015196042167235,0,0,GO_Biological_Process_2023
150,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.3524268799934312,2.4057649667405765,2.5090014197678756,CHD3,0.3594754175932998,0,0,GO_Biological_Process_2023
151,Negative Regulation Of Apoptotic Process (GO:0043066),0.371059336780009,2.2522522522522523,2.2328677742137457,ARF4,0.37597402998239327,0,0,GO_Biological_Process_2023
152,Regulation Of Apoptotic Process (GO:0042981),0.494471353983648,1.521227904040404,1.0713491805939772,ARF4,0.4977244549966983,0,0,GO_Biological_Process_2023
153,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.5225884797951721,1.4012102653834937,0.9093307732193939,CHD3,0.5225884797951721,0,0,GO_Biological_Process_2023
